profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
balanced,RI4,Greedy-Time-Base,100,1.0,5.0,3590.76009,302.979819,21422.913809,394.768918,394.768918,1.893482,7.791555,389.9264,131.07,0.0,1.015804
balanced,RI4,Greedy-Time-SoftPenalty,100,1.0,5.0,3182.842617,292.609895,27113.123669,345.581872,345.581872,2.12407,7.646337,340.696668,165.14,0.0,49.500771
balanced,RI4,Macro-DP-Oracle,100,1.0,5.0,2944.915453,277.059722,26582.475131,318.611576,318.611576,2.156488,7.221518,313.922573,162.26,0.0,0.056817
balanced,RI4,Macro-DQN,100,1.0,5.0,2980.95937,282.824663,27639.406901,322.081701,322.081701,2.23894,7.350915,317.286773,169.9,0.0,62.975182
balanced,RI5,Greedy-HazardAware,100,1.0,5.0,3974.470296,467.993251,33674.256878,413.27339,413.27339,3.066238,8.753706,407.363417,208.51,0.0,0.070853
balanced,RI5,Greedy-Time-Base,100,1.0,5.0,4252.829339,446.875192,21580.496794,451.928906,451.928906,2.425245,8.204323,446.614123,126.2,0.0,0.999716
balanced,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,3836.625446,430.094639,28273.155237,402.836853,402.836853,2.352377,8.494824,397.413253,168.2,0.0,49.323956
balanced,RI5,Macro-DP-Oracle,100,1.0,5.0,3548.958796,400.048429,25597.877757,372.244697,372.244697,2.350295,7.54482,367.297139,152.4,0.0,0.056428
balanced,RI5,Macro-DQN,100,1.0,5.0,3581.250598,406.561349,26575.782532,375.112775,375.112775,2.444146,7.645492,370.067956,159.99,0.0,52.044138
fast,RI2,Greedy-HazardAware,100,1.0,5.0,465.904169,88.426638,25606.371268,72.712072,72.712072,0.0,4.182872,70.620637,157.43,0.0,48.482752
fast,RI2,Greedy-Time-Base,100,1.0,5.0,541.929697,97.203585,22186.581213,110.007362,110.007362,0.0,5.208594,107.403065,143.38,0.0,44.433818
fast,RI2,Greedy-Time-SoftPenalty,100,1.0,5.0,459.247169,86.824027,24804.411807,73.178304,73.178304,0.0,4.089086,71.133761,154.86,0.0,47.649493
fast,RI2,Macro-DP-Oracle,100,1.0,5.0,440.703645,83.098902,23483.121753,71.238954,71.238954,0.0,4.017613,69.230148,144.2,0.0,0.050332
fast,RI2,Macro-DQN,100,1.0,5.0,444.23594,83.89134,23842.229432,71.241358,71.241358,0.0,4.043286,69.219715,146.24,0.0,49.837182
fast,RI3,Greedy-HazardAware,100,1.0,5.0,898.232363,160.121707,27203.335638,187.412284,187.412284,2.804923,5.36055,183.329548,168.41,0.0,60.649707
fast,RI3,Greedy-Time-Base,100,1.0,5.0,942.197916,160.853652,20500.716579,228.58385,228.58385,1.71914,5.77359,224.837485,123.65,0.0,46.403159
fast,RI3,Greedy-Time-SoftPenalty,100,1.0,5.0,888.959152,157.424503,25994.339264,190.162766,190.162766,2.363976,5.338741,186.311408,160.56,0.0,50.000533
fast,RI3,Macro-DP-Oracle,100,1.0,5.0,830.712224,146.442155,23434.710699,180.749702,180.749702,2.154071,4.988108,177.178613,140.96,0.0,0.056
fast,RI3,Macro-DQN,100,1.0,5.0,835.126996,147.459072,23768.437477,180.630123,180.630123,2.267406,4.986246,177.003297,144.03,0.0,53.134339
fast,RI4,Greedy-HazardAware,100,1.0,5.0,1677.970098,299.881823,28608.572969,348.112254,348.112254,2.299384,7.798405,343.06336,176.19,0.0,50.443155
fast,RI4,Greedy-Time-Base,100,1.0,5.0,1737.895754,302.979819,21422.913809,394.768918,394.768918,1.893482,7.791555,389.9264,131.07,0.0,47.701929
fast,RI4,Greedy-Time-SoftPenalty,100,1.0,5.0,1643.123802,292.609895,27113.123669,345.581872,345.581872,2.12407,7.646337,340.696668,165.14,0.0,49.806488
fast,RI4,Macro-DP-Oracle,100,1.0,5.0,1516.356084,268.587259,24176.479485,325.430246,325.430246,1.736635,7.271009,320.926424,142.51,0.0,0.053612
fast,RI4,Macro-DQN,100,1.0,5.0,1531.62286,271.764489,24753.902362,326.575825,326.575825,1.811443,7.320467,322.009871,147.52,0.0,52.515103
fast,RI5,Greedy-HazardAware,100,1.0,5.0,2321.553373,433.499814,29158.261915,399.94968,399.94968,2.503658,8.441821,394.476941,174.96,0.0,48.670146
fast,RI5,Greedy-Time-Base,100,1.0,5.0,2432.280954,446.875192,21580.496794,451.928906,451.928906,2.425245,8.204323,446.614123,126.2,0.0,46.281476
fast,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,2309.292343,430.094639,28273.155237,402.836853,402.836853,2.352377,8.494824,397.413253,168.2,0.0,48.618069
fast,RI5,Macro-DP-Oracle,100,1.0,5.0,2131.711726,396.242249,24637.981574,375.42427,375.42427,2.18562,7.665326,370.498797,143.71,0.0,0.051043
fast,RI5,Macro-DQN,100,1.0,5.0,2152.189209,400.233383,25040.287605,378.193592,378.193592,2.210852,7.734825,373.220754,146.96,0.0,50.468489
safe,RI2,Greedy-HazardAware,100,1.0,5.0,2607.604902,122.241935,41999.097697,64.360802,64.360802,0.0,7.315209,60.703198,223.7,0.0,66.229107
safe,RI2,Greedy-Time-Base,100,1.0,5.0,4426.327614,97.203585,22186.581213,110.007362,110.007362,0.0,5.208594,107.403065,143.38,0.0,47.26372
safe,RI2,Greedy-Time-SoftPenalty,100,1.0,5.0,2950.653362,86.824027,24804.411807,73.178304,73.178304,0.0,4.089086,71.133761,154.86,0.0,49.985521
safe,RI2,Macro-DP-Oracle,100,1.0,5.0,2503.003242,109.62378,36882.45488,61.833063,61.833063,0.0,6.490594,58.587766,193.82,0.0,0.060017
