profile,ri_key,baseline,dqn_success_rate,baseline_success_rate,success_rate_delta,dqn_objective,baseline_objective,objective_delta_success,dqn_risk,baseline_risk,risk_delta_success,dqn_common_risk,baseline_common_risk,common_risk_delta_success,dqn_time,baseline_time,time_delta_success,dqn_blockage,baseline_blockage,blockage_delta_success
fast,RI5,Greedy-Time-Base,1.0,1.0,0.0,1965.556353,2552.400689,-586.844336,330.294283,459.923937,-129.629654,330.294283,459.923937,-129.629654,368.879154,472.161059,-103.281905,325.618912,454.452416,-128.833504
fast,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,1965.556353,2044.471099,-78.914746,330.294283,343.374099,-13.079816,330.294283,343.374099,-13.079816,368.879154,383.723548,-14.844394,325.618912,338.510825,-12.891913
fast,RI5,Greedy-HazardAware,1.0,1.0,0.0,1965.556353,2045.598142,-80.041789,330.294283,341.781752,-11.487469,330.294283,341.781752,-11.487469,368.879154,384.333029,-15.453875,325.618912,336.914158,-11.295246
safe,RI1,Greedy-Time-Base,1.0,1.0,0.0,15.169152,13.189445,1.979707,0.0,0.0,0.0,0.0,0.0,0.0,53.445424,46.402692,7.042732,0.0,0.0,0.0
safe,RI1,Greedy-Time-SoftPenalty,1.0,1.0,0.0,15.169152,13.189445,1.979707,0.0,0.0,0.0,0.0,0.0,0.0,53.445424,46.402692,7.042732,0.0,0.0,0.0
safe,RI1,Greedy-HazardAware,1.0,1.0,0.0,15.169152,13.089811,2.079341,0.0,0.0,0.0,0.0,0.0,0.0,53.445424,46.229481,7.215943,0.0,0.0,0.0
safe,RI2,Greedy-Time-Base,1.0,1.0,0.0,2095.915033,4979.831255,-2883.916222,51.718484,123.804962,-72.086478,51.718484,123.804962,-72.086478,99.910527,103.55517,-3.644643,48.830122,121.120763,-72.290641
safe,RI2,Greedy-Time-SoftPenalty,1.0,1.0,0.0,2095.915033,2383.56109,-287.646057,51.718484,59.042325,-7.323841,51.718484,59.042325,-7.323841,99.910527,80.517193,19.393334,48.830122,57.1294,-8.299278
safe,RI2,Greedy-HazardAware,1.0,1.0,0.0,2095.915033,2130.923047,-35.008014,51.718484,52.59706,-0.878576,51.718484,52.59706,-0.878576,99.910527,99.548495,0.362032,48.830122,49.682387,-0.852265
safe,RI3,Greedy-Time-Base,1.0,1.0,0.0,5834.636404,10496.272084,-4661.63568,144.872483,261.229269,-116.356786,144.872483,261.229269,-116.356786,148.752051,180.590332,-31.838281,141.445162,256.9732,-115.528038
safe,RI3,Greedy-Time-SoftPenalty,1.0,1.0,0.0,5834.636404,6191.554787,-356.918383,144.872483,153.863627,-8.991144,144.872483,153.863627,-8.991144,148.752051,139.797003,8.955048,141.445162,150.307827,-8.862665
safe,RI3,Greedy-HazardAware,1.0,1.0,0.0,5834.636404,5925.773293,-91.136889,144.872483,147.140998,-2.268515,144.872483,147.140998,-2.268515,148.752051,150.286882,-1.534831,141.445162,143.680677,-2.235515
safe,RI4,Greedy-Time-Base,1.0,1.0,0.0,11532.568549,17080.883032,-5548.314483,286.596585,424.868776,-138.272191,286.596585,424.868776,-138.272191,264.414171,334.682618,-70.268447,282.102954,419.603902,-137.500948
safe,RI4,Greedy-Time-SoftPenalty,1.0,1.0,0.0,11532.568549,12079.857996,-547.289447,286.596585,300.270223,-13.673638,286.596585,300.270223,-13.673638,264.414171,266.221515,-1.807344,282.102954,295.746646,-13.643692
safe,RI4,Greedy-HazardAware,1.0,1.0,0.0,11532.568549,12005.5747,-473.006151,286.596585,298.340956,-11.744371,286.596585,298.340956,-11.744371,264.414171,276.836619,-12.422448,282.102954,293.661861,-11.558907
safe,RI5,Greedy-Time-Base,1.0,1.0,0.0,13214.478891,18517.849857,-5303.370966,327.962505,459.923937,-131.961432,327.962505,459.923937,-131.961432,372.639273,472.161059,-99.521786,323.271144,454.452416,-131.181272
safe,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,13214.478891,13833.761595,-619.282704,327.962505,343.374099,-15.411594,327.962505,343.374099,-15.411594,372.639273,383.723548,-11.084275,323.271144,338.510825,-15.239681
safe,RI5,Greedy-HazardAware,1.0,1.0,0.0,13214.478891,13786.248828,-571.769937,327.962505,342.139796,-14.177291,327.962505,342.139796,-14.177291,372.639273,390.665021,-18.025748,323.271144,337.222123,-13.950979
