scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_main_RI2_00211,RI2,fast,Greedy-Time-SoftPenalty,1,,5,384.930167,80.819357,31067.847382,0.0,4.82369,22.621127,25.032972,25.032972,197,0,3802951754|6336759706|6437834073|8742479860|7891921893,45.3586
eval_main_RI2_00211,RI2,fast,Greedy-HazardAware,1,,5,384.930167,80.819357,31067.847382,0.0,4.82369,22.621127,25.032972,25.032972,197,0,3802951754|6336759706|6437834073|8742479860|7891921893,53.0267
eval_main_RI2_00211,RI2,fast,Macro-DP-Oracle,1,,5,333.175268,68.910931,25250.873572,0.0,5.220679,23.876949,26.487288,26.487288,150,0,7891921893|6336759706|3802951754|6437834073|8742479860,0.058
eval_main_RI2_00211,RI2,fast,Macro-DQN,1,,5,333.175268,68.910931,25250.873572,0.0,5.220679,23.876949,26.487288,26.487288,150,0,7891921893|6336759706|3802951754|6437834073|8742479860,41.9418
eval_main_RI2_00212,RI2,fast,Greedy-Time-Base,1,,5,423.687304,77.197672,18952.748764,0.0,3.816352,78.701399,80.609575,80.609575,119,0,3801835645|3801835647|3802907768|3807843844|9110563691,35.0482
eval_main_RI2_00212,RI2,fast,Greedy-Time-SoftPenalty,1,,5,234.72617,50.406665,20665.997585,0.0,2.182504,9.167355,10.258607,10.258607,123,0,3801835645|3801835647|3802907768|3807843844|9110563691,32.0336
eval_main_RI2_00212,RI2,fast,Greedy-HazardAware,1,,5,234.72617,50.406665,20665.997585,0.0,2.182504,9.167355,10.258607,10.258607,123,0,3801835645|3801835647|3802907768|3807843844|9110563691,27.7314
eval_main_RI2_00212,RI2,fast,Macro-DP-Oracle,1,,5,234.72617,50.406665,20665.997585,0.0,2.182504,9.167355,10.258607,10.258607,123,0,3801835645|3801835647|3802907768|3807843844|9110563691,0.0458
eval_main_RI2_00212,RI2,fast,Macro-DQN,1,,5,234.72617,50.406665,20665.997585,0.0,2.182504,9.167355,10.258607,10.258607,123,0,3801835645|3801835647|3802907768|3807843844|9110563691,35.6627
eval_main_RI2_00213,RI2,fast,Greedy-Time-Base,1,,5,526.223977,91.385402,17912.516827,0.0,3.659631,118.112793,119.942608,119.942608,156,0,1118275109|8725225491|3804451164|7912083532|3527891055,31.5246
eval_main_RI2_00213,RI2,fast,Greedy-Time-SoftPenalty,1,,5,202.030402,43.200688,17879.839722,0.0,0.657634,9.167355,9.496172,9.496172,121,0,1118275109|8725225491|7912083532|3804451164|3527891055,385.0872
eval_main_RI2_00213,RI2,fast,Greedy-HazardAware,1,,5,202.030402,43.200688,17879.839722,0.0,0.657634,9.167355,9.496172,9.496172,121,0,1118275109|8725225491|7912083532|3804451164|3527891055,18.2281
eval_main_RI2_00213,RI2,fast,Macro-DP-Oracle,1,,5,199.269306,42.545689,17687.939845,0.0,0.337072,9.167355,9.335891,9.335891,151,0,7912083532|1118275109|8725225491|3804451164|3527891055,0.0376
eval_main_RI2_00213,RI2,fast,Macro-DQN,1,,5,202.030402,43.200688,17879.839722,0.0,0.657634,9.167355,9.496172,9.496172,121,0,1118275109|8725225491|7912083532|3804451164|3527891055,34.7583
eval_main_RI2_00214,RI2,fast,Greedy-Time-Base,1,,5,407.124535,71.808279,14925.675051,0.0,4.199812,86.03507,88.134976,88.134976,97,0,3802933041|1141864408|3530432505|7927098485|10758421237,46.7163
eval_main_RI2_00214,RI2,fast,Greedy-Time-SoftPenalty,1,,5,245.552953,49.02342,16589.822982,0.0,2.534332,26.114244,27.38141,27.38141,106,0,3802933041|1141864408|3530432505|7927098485|10758421237,50.9018
eval_main_RI2_00214,RI2,fast,Greedy-HazardAware,1,,5,244.473766,49.755871,17250.97977,0.0,4.506726,20.965033,23.218396,23.218396,90,0,3802933041|1141864408|3530432505|7927098485|10758421237,52.764
eval_main_RI2_00214,RI2,fast,Macro-DP-Oracle,1,,5,239.824753,48.715163,16772.254452,0.0,4.506726,20.965033,23.218396,23.218396,86,0,1141864408|3802933041|3530432505|7927098485|10758421237,0.051
eval_main_RI2_00214,RI2,fast,Macro-DQN,1,,5,239.824753,48.715163,16772.254452,0.0,4.506726,20.965033,23.218396,23.218396,86,0,1141864408|3802933041|3530432505|7927098485|10758421237,58.2971
eval_main_RI2_00215,RI2,fast,Greedy-Time-Base,1,,5,858.51225,154.838533,35247.817186,0.0,11.98471,165.011675,171.00403,171.00403,177,0,3801835645|10758421231|4061339220|3527889071|8724590910,55.709
eval_main_RI2_00215,RI2,fast,Greedy-Time-SoftPenalty,1,,5,810.375553,150.800582,39769.196703,0.0,9.571085,135.574788,140.360331,140.360331,216,0,3801835645|4061339220|3527889071|10758421231|8724590910,62.7449
eval_main_RI2_00215,RI2,fast,Greedy-HazardAware,1,,5,810.375553,150.800582,39769.196703,0.0,9.571085,135.574788,140.360331,140.360331,216,0,3801835645|4061339220|3527889071|10758421231|8724590910,53.0493
eval_main_RI2_00215,RI2,fast,Macro-DP-Oracle,1,,5,789.450637,146.143511,37626.943927,0.0,9.571085,135.574788,140.360331,140.360331,186,0,3527889071|4061339220|3801835645|10758421231|8724590910,0.0431
eval_main_RI2_00215,RI2,fast,Macro-DQN,1,,5,789.450637,146.143511,37626.943927,0.0,9.571085,135.574788,140.360331,140.360331,186,0,4061339220|3527889071|3801835645|10758421231|8724590910,50.8878
eval_main_RI2_00216,RI2,fast,Greedy-Time-Base,1,,5,1005.762174,165.909793,22514.990191,0.0,7.983097,265.530773,269.522321,269.522321,147,0,7904808505|3802933013|1388134583|9998741424|7961840317,34.3308
eval_main_RI2_00216,RI2,fast,Greedy-Time-SoftPenalty,1,,5,624.98996,114.10113,28770.804636,0.0,4.142937,115.795274,117.866742,117.866742,180,0,7904808505|3802933013|1388134583|9998741424|7961840317,41.4903
eval_main_RI2_00216,RI2,fast,Greedy-HazardAware,1,,5,624.98996,114.10113,28770.804636,0.0,4.142937,115.795274,117.866742,117.866742,180,0,7904808505|3802933013|1388134583|9998741424|7961840317,44.0991
eval_main_RI2_00216,RI2,fast,Macro-DP-Oracle,1,,5,607.780821,110.258237,27003.07385,0.0,4.142937,115.795274,117.866742,117.866742,161,0,7904808505|1388134583|9998741424|3802933013|7961840317,0.0421
eval_main_RI2_00216,RI2,fast,Macro-DQN,1,,5,607.780821,110.258237,27003.07385,0.0,4.142937,115.795274,117.866742,117.866742,161,0,7904808505|1388134583|9998741424|3802933013|7961840317,43.4927
eval_main_RI2_00217,RI2,fast,Greedy-Time-Base,1,,5,453.376913,84.754891,23602.876791,0.0,2.791524,74.794531,76.190293,76.190293,183,0,3801765081|1118275244|1141864569|7912773928|7907415268,30.0132
eval_main_RI2_00217,RI2,fast,Greedy-Time-SoftPenalty,1,,5,313.29196,65.076074,25156.850758,0.0,1.172809,22.621127,23.207531,23.207531,188,0,3801765081|1118275244|1141864569|7912773928|7907415268,29.1495
eval_main_RI2_00217,RI2,fast,Greedy-HazardAware,1,,5,313.29196,65.076074,25156.850758,0.0,1.172809,22.621127,23.207531,23.207531,188,0,3801765081|1118275244|1141864569|7912773928|7907415268,30.1395
eval_main_RI2_00217,RI2,fast,Macro-DP-Oracle,1,,5,285.456104,58.892393,22312.357893,0.0,1.172809,22.621127,23.207531,23.207531,143,0,3801765081|7912773928|1141864569|1118275244|7907415268,0.0427
eval_main_RI2_00217,RI2,fast,Macro-DQN,1,,5,285.456104,58.892393,22312.357893,0.0,1.172809,22.621127,23.207531,23.207531,143,0,3801765081|7912773928|1141864569|1118275244|7907415268,32.745
eval_main_RI2_00218,RI2,fast,Greedy-Time-Base,1,,5,492.362522,88.405805,20248.459071,0.0,5.118978,96.767496,99.326985,99.326985,151,0,6179941097|3530273872|7961946454|3429624116|9110526985,28.6154
