profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
fast,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,417.122885,80.517193,24700.783857,59.042325,59.042325,0.0,3.82585,57.1294,149.156667,0.0,44.083846
fast,RI2,Macro-DP-Oracle,300,1.0,5.0,399.740659,77.116389,23570.897483,56.826743,56.826743,0.0,3.81514,54.919173,138.616667,0.0,0.048059
fast,RI2,Macro-DQN,300,1.0,5.0,403.484741,77.953254,23950.501065,56.836145,56.836145,0.0,3.832033,54.920128,141.46,0.0,44.908926
fast,RI3,Greedy-HazardAware,300,1.0,5.0,774.606362,140.661717,26240.511061,149.967281,149.967281,2.835165,4.561891,146.268752,168.616667,0.0,43.395813
fast,RI3,Greedy-Time-Base,300,1.0,5.0,1062.414551,180.590332,21840.33276,261.229269,261.229269,2.022024,6.490113,256.9732,139.926667,0.0,37.959733
fast,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,774.618188,139.797003,25442.806522,153.863627,153.863627,2.498972,4.612628,150.307827,163.123333,0.0,39.451895
fast,RI3,Macro-DP-Oracle,300,1.0,5.0,744.617783,134.340578,24310.058566,148.123523,148.123523,2.456531,4.454884,144.667815,153.596667,0.0,0.048856
fast,RI3,Macro-DQN,300,1.0,5.0,748.92005,135.343875,24685.827739,147.949927,147.949927,2.537345,4.464901,144.448804,156.85,0.0,44.409434
fast,RI4,Greedy-HazardAware,300,1.0,5.0,1487.139581,267.795122,27361.867037,299.43444,299.43444,2.06211,7.05564,294.875565,171.256667,0.0,45.438835
fast,RI4,Greedy-Time-Base,300,1.0,5.0,1908.521818,334.682618,22714.547202,424.868776,424.868776,2.656932,7.872818,419.603902,143.373333,0.0,44.989595
fast,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,1480.970015,266.221515,26928.726227,300.270223,300.270223,1.988201,7.058953,295.746646,167.63,0.0,42.290147
fast,RI4,Macro-DP-Oracle,300,1.0,5.0,1414.536277,253.694467,25543.083866,289.429808,289.429808,1.764208,6.89595,285.099728,156.19,0.0,0.049972
fast,RI4,Macro-DQN,300,1.0,5.0,1425.312097,255.881114,25954.0944,290.489993,290.489993,1.804215,6.933387,286.121192,159.346667,0.0,46.193003
fast,RI5,Greedy-HazardAware,300,1.0,5.0,2045.598142,384.333029,26768.109079,341.781752,341.781752,2.528865,7.206322,336.914158,170.876667,0.0,46.789805
fast,RI5,Greedy-Time-Base,300,1.0,5.0,2552.400689,472.161059,21913.172463,459.923937,459.923937,3.437439,7.505603,454.452416,140.24,0.0,44.74406
fast,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,2044.471099,383.723548,26507.524408,343.374099,343.374099,2.480002,7.246544,338.510825,168.86,0.0,48.204256
fast,RI5,Macro-DP-Oracle,300,1.0,5.0,1946.900037,365.253891,24915.888504,327.725783,327.725783,2.351954,6.869903,323.114854,156.3,0.0,0.054142
fast,RI5,Macro-DQN,300,1.0,5.0,1965.556353,368.879154,25430.835411,330.294283,330.294283,2.357309,6.993432,325.618912,159.55,0.0,54.895686
safe,RI1,Greedy-HazardAware,300,1.0,5.0,13.089811,46.229481,23114.740526,0.0,0.0,0.0,0.0,0.0,139.05,0.0,45.670606
safe,RI1,Greedy-Time-Base,300,1.0,5.0,13.189445,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,45.214688
safe,RI1,Greedy-Time-SoftPenalty,300,1.0,5.0,13.189445,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,45.59507
safe,RI1,Macro-DP-Oracle,300,1.0,5.0,12.34606,43.660957,21830.478369,0.0,0.0,0.0,0.0,0.0,129.676667,0.0,0.053977
safe,RI1,Macro-DQN,300,1.0,5.0,15.169152,53.445424,26722.711982,0.0,0.0,0.0,0.0,0.0,164.37,0.0,54.972003
safe,RI2,Greedy-HazardAware,300,1.0,5.0,2130.923047,99.548495,34199.247301,52.59706,52.59706,0.0,5.829347,49.682387,184.786667,0.0,47.705725
safe,RI2,Greedy-Time-Base,300,1.0,5.0,4979.831255,103.55517,22410.096286,123.804962,123.804962,0.0,5.368399,121.120763,142.603333,0.0,44.876944
safe,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,2383.56109,80.517193,24700.783857,59.042325,59.042325,0.0,3.82585,57.1294,149.156667,0.0,52.072418
safe,RI2,Macro-DP-Oracle,300,1.0,5.0,2088.002565,93.934579,31879.020328,51.563615,51.563615,0.0,5.566931,48.78015,168.59,0.0,0.055342
safe,RI2,Macro-DQN,300,1.0,5.0,2095.915033,99.910527,34546.965196,51.718484,51.718484,0.0,5.776725,48.830122,189.126667,0.0,50.884065
safe,RI3,Greedy-HazardAware,300,1.0,5.0,5925.773293,150.286882,31328.629923,147.140998,147.140998,2.279792,4.640848,143.680677,210.023333,0.0,47.242638
safe,RI3,Greedy-Time-Base,300,1.0,5.0,10496.272084,180.590332,21840.33276,261.229269,261.229269,2.022024,6.490113,256.9732,139.926667,0.0,46.448517
safe,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,6191.554787,139.797003,25442.806522,153.863627,153.863627,2.498972,4.612628,150.307827,163.123333,0.0,45.5766
safe,RI3,Macro-DP-Oracle,300,1.0,5.0,5821.214992,141.950058,28645.341372,144.585371,144.585371,1.947678,4.530112,141.346476,187.68,0.0,0.055962
safe,RI3,Macro-DQN,300,1.0,5.0,5834.636404,148.752051,31119.659711,144.872483,144.872483,2.28142,4.573221,141.445162,209.236667,0.0,54.667938
safe,RI4,Greedy-HazardAware,300,1.0,5.0,12005.5747,276.836619,29313.459688,298.340956,298.340956,2.394591,6.963598,293.661861,187.733333,0.0,47.096377
safe,RI4,Greedy-Time-Base,300,1.0,5.0,17080.883032,334.682618,22714.547202,424.868776,424.868776,2.656932,7.872818,419.603902,143.373333,0.0,44.717151
safe,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,12079.857996,266.221515,26928.726227,300.270223,300.270223,1.988201,7.058953,295.746646,167.63,0.0,45.640447
safe,RI4,Macro-DP-Oracle,300,1.0,5.0,11477.853909,260.88114,27360.212862,285.25286,285.25286,2.104241,6.757128,280.822176,171.823333,0.0,0.051309
safe,RI4,Macro-DQN,300,1.0,5.0,11532.568549,264.414171,28252.369923,286.596585,286.596585,2.132382,6.85488,282.102954,178.976667,0.0,47.974959
safe,RI5,Greedy-HazardAware,300,1.0,5.0,13786.248828,390.665021,27899.782137,342.139796,342.139796,2.659296,7.176049,337.222123,179.126667,0.0,45.550878
safe,RI5,Greedy-Time-Base,300,1.0,5.0,18517.849857,472.161059,21913.172463,459.923937,459.923937,3.437439,7.505603,454.452416,140.24,0.0,41.613997
safe,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,13833.761595,383.723548,26507.524408,343.374099,343.374099,2.480002,7.246544,338.510825,168.86,0.0,45.177877
safe,RI5,Macro-DP-Oracle,300,1.0,5.0,13127.137916,368.326057,25640.269513,325.807513,325.807513,2.469752,6.764401,321.190436,162.5,0.0,0.051788
safe,RI5,Macro-DQN,300,1.0,5.0,13214.478891,372.639273,26334.220445,327.962505,327.962505,2.502381,6.880341,323.271144,167.473333,0.0,49.112979
