profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
fast,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,417.122885,80.517193,24700.783857,59.042325,59.042325,0.0,3.82585,57.1294,149.156667,0.0,32.815402
fast,RI2,Macro-DP-Oracle,300,1.0,5.0,399.740659,77.116389,23570.897483,56.826743,56.826743,0.0,3.81514,54.919173,138.616667,0.0,0.039694
fast,RI2,Macro-DQN,300,1.0,5.0,403.299941,77.867238,23863.622627,57.035785,57.035785,0.0,3.86595,55.10281,141.11,0.0,34.293279
fast,RI3,Greedy-HazardAware,300,1.0,5.0,774.606362,140.661717,26240.511061,149.967281,149.967281,2.835165,4.561891,146.268752,168.616667,0.0,30.747943
fast,RI3,Greedy-Time-Base,300,1.0,5.0,1062.414551,180.590332,21840.33276,261.229269,261.229269,2.022024,6.490113,256.9732,139.926667,0.0,29.000592
fast,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,774.618188,139.797003,25442.806522,153.863627,153.863627,2.498972,4.612628,150.307827,163.123333,0.0,30.11823
fast,RI3,Macro-DP-Oracle,300,1.0,5.0,744.617783,134.340578,24310.058566,148.123523,148.123523,2.456531,4.454884,144.667815,153.596667,0.0,0.038216
fast,RI3,Macro-DQN,300,1.0,5.0,750.602927,135.78335,24894.912773,147.667287,147.667287,2.558273,4.487771,144.144265,158.77,0.0,33.624546
fast,RI4,Greedy-HazardAware,300,1.0,5.0,1487.139581,267.795122,27361.867037,299.43444,299.43444,2.06211,7.05564,294.875565,171.256667,0.0,31.407878
fast,RI4,Greedy-Time-Base,300,1.0,5.0,1908.521818,334.682618,22714.547202,424.868776,424.868776,2.656932,7.872818,419.603902,143.373333,0.0,29.299709
fast,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,1480.970015,266.221515,26928.726227,300.270223,300.270223,1.988201,7.058953,295.746646,167.63,0.0,30.697542
fast,RI4,Macro-DP-Oracle,300,1.0,5.0,1414.536277,253.694467,25543.083866,289.429808,289.429808,1.764208,6.89595,285.099728,156.19,0.0,0.038316
fast,RI4,Macro-DQN,300,1.0,5.0,1428.916596,256.570104,26062.795551,291.034005,291.034005,1.813369,6.963441,286.6456,160.26,0.0,34.036679
fast,RI5,Greedy-HazardAware,300,1.0,5.0,2045.598142,384.333029,26768.109079,341.781752,341.781752,2.528865,7.206322,336.914158,170.876667,0.0,29.981845
fast,RI5,Greedy-Time-Base,300,1.0,5.0,2552.400689,472.161059,21913.172463,459.923937,459.923937,3.437439,7.505603,454.452416,140.24,0.0,27.59943
fast,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,2044.471099,383.723548,26507.524408,343.374099,343.374099,2.480002,7.246544,338.510825,168.86,0.0,29.768415
fast,RI5,Macro-DP-Oracle,300,1.0,5.0,1946.900037,365.253891,24915.888504,327.725783,327.725783,2.351954,6.869903,323.114854,156.3,0.0,0.038129
fast,RI5,Macro-DQN,300,1.0,5.0,1967.180907,369.226017,25373.758642,330.381474,330.381474,2.387583,6.955805,325.70978,159.67,0.0,32.596492
safe,RI1,Greedy-HazardAware,300,1.0,5.0,13.089811,46.229481,23114.740526,0.0,0.0,0.0,0.0,0.0,139.05,0.0,25.545417
safe,RI1,Greedy-Time-Base,300,1.0,5.0,13.189445,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,27.064608
safe,RI1,Greedy-Time-SoftPenalty,300,1.0,5.0,13.189445,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,25.455269
safe,RI1,Macro-DP-Oracle,300,1.0,5.0,12.34606,43.660957,21830.478369,0.0,0.0,0.0,0.0,0.0,129.676667,0.0,0.032671
safe,RI1,Macro-DQN,300,1.0,5.0,14.6215,51.71342,25856.710075,0.0,0.0,0.0,0.0,0.0,153.436667,0.0,26.926874
safe,RI2,Greedy-HazardAware,300,1.0,5.0,2130.923047,99.548495,34199.247301,52.59706,52.59706,0.0,5.829347,49.682387,184.786667,0.0,28.862719
safe,RI2,Greedy-Time-Base,300,1.0,5.0,4979.831255,103.55517,22410.096286,123.804962,123.804962,0.0,5.368399,121.120763,142.603333,0.0,24.89517
