profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
fast,RI4,Greedy-Time-Base,300,1.0,5.0,1923.435008,336.823211,22266.279254,430.331824,430.331824,2.694338,7.900247,425.034532,140.376667,0.0,46.929655
fast,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,1499.981569,269.146887,26696.351103,306.341889,306.341889,2.028147,7.148547,301.753542,166.05,0.0,51.094618
fast,RI4,Macro-DP-Oracle,300,1.0,5.0,1424.88968,255.332231,25182.79124,292.532195,292.532195,1.841149,6.849534,288.186853,155.97,0.0,0.053706
fast,RI4,Macro-DQN,300,1.0,5.0,1435.669296,257.405554,25335.386356,294.115554,294.115554,1.911624,6.842954,289.738265,157.376667,0.0,53.400595
fast,RI5,Greedy-HazardAware,300,1.0,5.0,2146.515831,403.197917,28379.698319,359.080392,359.080392,2.591269,7.650195,353.95966,178.03,0.0,48.31974
fast,RI5,Greedy-Time-Base,300,1.0,5.0,2708.934779,500.08364,23188.710107,492.748825,492.748825,3.463663,8.138454,486.947766,145.0,0.0,47.754501
fast,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,2145.142354,402.312466,28030.811567,361.655436,361.655436,2.504232,7.733593,356.536523,175.32,0.0,51.266085
fast,RI5,Macro-DP-Oracle,300,1.0,5.0,2041.320749,382.852356,26338.456756,344.141095,344.141095,2.431327,7.242548,339.304157,162.953333,0.0,0.054545
fast,RI5,Macro-DQN,300,1.0,5.0,2053.767069,385.324879,26645.086865,345.615609,345.615609,2.455584,7.30052,340.737557,165.12,0.0,56.777387
safe,RI2,Greedy-HazardAware,300,1.0,5.0,2516.093089,111.501976,37668.355293,62.147202,62.147202,0.0,6.591616,58.851394,198.716667,0.0,43.704472
safe,RI2,Greedy-Time-Base,300,1.0,5.0,6136.638301,120.001306,24203.575363,152.619377,152.619377,0.0,6.2658,149.486476,149.446667,0.0,41.892432
safe,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,2824.580613,89.850264,26791.393405,70.006714,70.006714,0.0,4.188926,67.912251,157.36,0.0,43.118916
safe,RI2,Macro-DP-Oracle,300,1.0,5.0,2472.563864,104.673165,34840.888486,61.10653,61.10653,0.0,6.12719,58.042935,181.3,0.0,0.050387
safe,RI2,Macro-DQN,300,1.0,5.0,2479.39545,109.18771,36846.375792,61.24515,61.24515,0.0,6.308899,58.090701,195.726667,0.0,48.015327
safe,RI3,Greedy-HazardAware,300,1.0,5.0,6239.598968,157.873759,32843.272357,154.936663,154.936663,2.385687,5.002739,151.242449,217.93,0.0,46.779764
safe,RI3,Greedy-Time-Base,300,1.0,5.0,11447.653788,194.935016,23145.217744,284.921935,284.921935,2.12341,7.099504,280.310478,144.413333,0.0,44.252139
safe,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,6461.063945,147.277309,27122.569612,160.551695,160.551695,2.61559,4.961202,156.763299,172.463333,0.0,45.318981
safe,RI3,Macro-DP-Oracle,300,1.0,5.0,6149.704261,148.606971,29805.659054,152.754379,152.754379,1.965248,4.875342,149.334085,192.106667,0.0,0.052116
safe,RI3,Macro-DQN,300,1.0,5.0,6172.350889,155.123158,32066.181171,153.274164,153.274164,2.354874,4.917176,149.638139,212.726667,0.0,46.322737
safe,RI4,Greedy-HazardAware,300,1.0,5.0,12173.129567,278.790254,29205.091865,302.517498,302.517498,2.398845,7.04389,297.79613,187.61,0.0,45.091401
safe,RI4,Greedy-Time-Base,300,1.0,5.0,17299.916707,336.823211,22266.279254,430.331824,430.331824,2.694338,7.900247,425.034532,140.376667,0.0,42.663159
safe,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,12323.449145,269.146887,26696.351103,306.341889,306.341889,2.028147,7.148547,301.753542,166.05,0.0,46.749053
safe,RI4,Macro-DP-Oracle,300,1.0,5.0,11619.736328,261.308277,26842.355289,288.797683,288.797683,2.111205,6.72908,284.377541,169.963333,0.0,0.051166
safe,RI4,Macro-DQN,300,1.0,5.0,11694.629789,265.055267,27516.755517,290.64483,290.64483,2.193116,6.771125,286.16271,175.896667,0.0,49.186172
safe,RI5,Greedy-HazardAware,300,1.0,5.0,14393.730454,408.361862,29395.763812,357.212795,357.212795,2.780191,7.509902,352.067749,187.436667,0.0,53.6409
safe,RI5,Greedy-Time-Base,300,1.0,5.0,19837.959337,500.08364,23188.710107,492.748825,492.748825,3.463663,8.138454,486.947766,145.0,0.0,49.465633
safe,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,14569.784007,402.312466,28030.811567,361.655436,361.655436,2.504232,7.733593,356.536523,175.32,0.0,47.854093
safe,RI5,Macro-DP-Oracle,300,1.0,5.0,13761.779592,386.264053,27098.898336,341.55802,341.55802,2.569946,7.111647,336.717224,170.68,0.0,0.056264
safe,RI5,Macro-DQN,300,1.0,5.0,13822.9332,389.611776,27782.432165,343.064742,343.064742,2.577944,7.24759,338.151975,174.433333,0.0,50.968299
