profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
fast,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,813.207547,137.695163,25430.278976,145.715279,145.715279,3.097375,4.781094,141.776044,180.656667,0.0,33.190813
fast,RI3,Macro-DP-Oracle,300,1.0,5.0,782.07391,131.917421,24029.727332,142.656969,142.656969,2.663436,4.687878,138.981312,166.366667,0.0,0.0351
fast,RI3,Macro-DQN,300,1.0,5.0,784.909569,132.470739,24203.919052,142.796287,142.796287,2.69421,4.698094,139.100136,168.5,0.0,34.589655
fast,RI4,Greedy-HazardAware,300,1.0,5.0,1514.795972,254.076363,25644.919689,284.631814,284.631814,2.090251,6.716981,280.228199,183.486667,0.0,35.476352
fast,RI4,Greedy-Time-Base,300,1.0,5.0,1897.188827,310.802162,21918.450909,393.045504,393.045504,2.547608,7.543822,387.999789,157.38,0.0,33.509552
fast,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,1515.1676,253.685049,25334.284262,286.91808,286.91808,2.033279,6.74613,282.528375,181.203333,0.0,33.879743
fast,RI4,Macro-DP-Oracle,300,1.0,5.0,1445.003223,241.657483,23895.662589,275.032867,275.032867,1.89597,6.486541,270.841611,168.0,0.0,0.038994
fast,RI4,Macro-DQN,300,1.0,5.0,1451.792461,242.886901,24104.173209,275.856662,275.856662,1.91539,6.506976,271.645479,170.183333,0.0,36.078335
fast,RI5,Greedy-HazardAware,300,1.0,5.0,2054.036083,358.098554,25763.381555,321.005123,321.005123,2.475266,6.830111,316.352435,180.756667,0.0,32.20936
fast,RI5,Greedy-Time-Base,300,1.0,5.0,2514.429308,431.347766,21221.775227,427.571033,427.571033,3.007191,7.357046,422.388914,151.24,0.0,32.53255
fast,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,2051.824617,357.293892,25427.970775,322.705486,322.705486,2.444558,6.818697,318.073859,178.586667,0.0,32.525355
fast,RI5,Macro-DP-Oracle,300,1.0,5.0,1952.414168,339.800316,24156.899499,307.987534,307.987534,2.265221,6.583425,303.563212,166.586667,0.0,0.038104
fast,RI5,Macro-DQN,300,1.0,5.0,1967.52299,342.402716,24441.215967,310.493579,310.493579,2.267224,6.667546,306.026194,168.736667,0.0,35.632602
safe,RI1,Greedy-HazardAware,300,1.0,5.0,13.693519,44.075051,22037.52553,0.0,0.0,0.0,0.0,0.0,151.75,0.0,36.440596
safe,RI1,Greedy-Time-Base,300,1.0,5.0,13.778917,44.166985,22083.492728,0.0,0.0,0.0,0.0,0.0,157.75,0.0,32.306581
safe,RI1,Greedy-Time-SoftPenalty,300,1.0,5.0,13.778917,44.166985,22083.492728,0.0,0.0,0.0,0.0,0.0,157.75,0.0,32.162266
safe,RI1,Macro-DP-Oracle,300,1.0,5.0,12.949258,41.756696,20878.347913,0.0,0.0,0.0,0.0,0.0,141.37,0.0,0.035919
safe,RI1,Macro-DQN,300,1.0,5.0,15.894592,51.25922,25629.609986,0.0,0.0,0.0,0.0,0.0,173.39,0.0,35.523778
safe,RI2,Greedy-HazardAware,300,1.0,5.0,1845.236756,85.579987,29976.958282,45.488353,45.488353,0.0,2.609025,44.183841,206.06,0.0,33.05675
safe,RI2,Greedy-Time-Base,300,1.0,5.0,5053.410841,102.037979,21488.509162,125.592218,125.592218,0.0,4.916896,123.13377,153.346667,0.0,32.002273
safe,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,2155.358542,79.128024,25397.358753,53.292605,53.292605,0.0,2.970235,51.807488,179.47,0.0,32.70664
safe,RI2,Macro-DP-Oracle,300,1.0,5.0,1830.262413,81.840704,28329.161127,45.143707,45.143707,0.0,2.585539,43.850937,190.51,0.0,0.037651
safe,RI2,Macro-DQN,300,1.0,5.0,1832.806291,87.788795,31056.36014,45.160389,45.160389,0.0,2.608932,43.855923,213.85,0.0,35.442852
safe,RI3,Greedy-HazardAware,300,1.0,5.0,5478.817567,151.931757,33253.626731,135.861154,135.861154,2.992234,4.981666,131.874204,239.926667,0.0,33.1868
safe,RI3,Greedy-Time-Base,300,1.0,5.0,10143.002043,177.612698,21905.618981,252.309335,252.309335,2.261699,6.826461,247.765254,156.2,0.0,34.190581
safe,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,5868.456901,137.695163,25430.278976,145.715279,145.715279,3.097375,4.781094,141.776044,180.656667,0.0,34.027805
safe,RI3,Macro-DP-Oracle,300,1.0,5.0,5384.580253,144.038415,30832.970152,133.565273,133.565273,2.560899,4.88773,129.840959,217.776667,0.0,0.040246
safe,RI3,Macro-DQN,300,1.0,5.0,5398.693275,149.588134,32764.389047,133.875329,133.875329,2.900696,4.923248,129.963357,235.543333,0.0,38.571045
safe,RI4,Greedy-HazardAware,300,1.0,5.0,11471.038186,261.940466,28040.127737,284.916545,284.916545,2.184011,6.922515,280.363282,201.363333,0.0,33.943008
safe,RI4,Greedy-Time-Base,300,1.0,5.0,15809.255093,310.802162,21918.450909,393.045504,393.045504,2.547608,7.543822,387.999789,157.38,0.0,33.746394
safe,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,11548.61736,253.685049,25334.284262,286.91808,286.91808,2.033279,6.74613,282.528375,181.203333,0.0,35.855987
safe,RI4,Macro-DP-Oracle,300,1.0,5.0,10955.35753,245.81641,25669.315024,272.140843,272.140843,1.963772,6.58732,267.865297,181.543333,0.0,0.03907
safe,RI4,Macro-DQN,300,1.0,5.0,11014.576029,250.406076,26799.78565,273.587426,273.587426,2.021941,6.738668,269.207121,190.27,0.0,38.340836
safe,RI5,Greedy-HazardAware,300,1.0,5.0,12884.665132,366.644599,27232.631906,319.53428,319.53428,2.694427,6.707513,314.833309,200.6,0.0,29.862739
safe,RI5,Greedy-Time-Base,300,1.0,5.0,17223.516337,431.347766,21221.775227,427.571033,427.571033,3.007191,7.357046,422.388914,151.24,0.0,31.716167
safe,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,13008.710078,357.293892,25427.970775,322.705486,322.705486,2.444558,6.818697,318.073859,178.586667,0.0,29.333893
safe,RI5,Macro-DP-Oracle,300,1.0,5.0,12283.286771,346.218984,25435.0721,304.645214,304.645214,2.449044,6.484812,300.178286,183.296667,0.0,0.035901
safe,RI5,Macro-DQN,300,1.0,5.0,12367.017074,351.06882,26194.906321,306.703062,306.703062,2.515428,6.554886,302.167904,190.956667,0.0,35.724973
