scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_main_RI1_00005,RI1,fast,Greedy-Time-Base,1,,5,161.505595,33.179434,16589.716787,0.0,0.0,0.0,0.0,0.0,110,0,9998741501|2562476969|1409266487|7904547314|7890052510,28.9471
eval_main_RI1_00005,RI1,fast,Greedy-Time-SoftPenalty,1,,5,161.505595,33.179434,16589.716787,0.0,0.0,0.0,0.0,0.0,110,0,9998741501|2562476969|1409266487|7904547314|7890052510,29.1729
eval_main_RI1_00005,RI1,fast,Greedy-HazardAware,1,,5,161.505595,33.179434,16589.716787,0.0,0.0,0.0,0.0,0.0,110,0,9998741501|2562476969|1409266487|7904547314|7890052510,28.3264
eval_main_RI1_00005,RI1,fast,Macro-DP-Oracle,1,,5,161.505595,33.179434,16589.716787,0.0,0.0,0.0,0.0,0.0,110,0,9998741501|1409266487|2562476969|7904547314|7890052510,0.0282
eval_main_RI1_00005,RI1,fast,Macro-DQN,1,,5,161.505595,33.179434,16589.716787,0.0,0.0,0.0,0.0,0.0,110,0,9998741501|2562476969|1409266487|7904547314|7890052510,33.4334
eval_main_RI1_00006,RI1,fast,Greedy-Time-Base,1,,5,304.859009,62.64551,31322.755239,0.0,0.0,0.0,0.0,0.0,200,0,3802982401|3804451244|3801762114|7961995394|9112467121,45.7697
eval_main_RI1_00006,RI1,fast,Greedy-Time-SoftPenalty,1,,5,304.859009,62.64551,31322.755239,0.0,0.0,0.0,0.0,0.0,200,0,3802982401|3804451244|3801762114|7961995394|9112467121,40.9593
eval_main_RI1_00006,RI1,fast,Greedy-HazardAware,1,,5,304.859009,62.64551,31322.755239,0.0,0.0,0.0,0.0,0.0,200,0,3802982401|3804451244|3801762114|7961995394|9112467121,38.965
eval_main_RI1_00006,RI1,fast,Macro-DP-Oracle,1,,5,278.181428,57.110782,28555.391129,0.0,0.0,0.0,0.0,0.0,208,0,9112467121|3802982401|3801762114|3804451244|7961995394,0.0351
eval_main_RI1_00006,RI1,fast,Macro-DQN,1,,5,278.181428,57.110782,28555.391129,0.0,0.0,0.0,0.0,0.0,208,0,9112467121|3802982401|3804451244|3801762114|7961995394,41.1842
eval_main_RI1_00007,RI1,fast,Greedy-Time-Base,1,,5,102.976732,21.128756,10564.378061,0.0,0.0,0.0,0.0,0.0,83,0,3822514677|3527891802|7919918704|1409266406|3530273547,16.3843
eval_main_RI1_00007,RI1,fast,Greedy-Time-SoftPenalty,1,,5,102.976732,21.128756,10564.378061,0.0,0.0,0.0,0.0,0.0,83,0,3822514677|3527891802|7919918704|1409266406|3530273547,16.5623
eval_main_RI1_00007,RI1,fast,Greedy-HazardAware,1,,5,102.976732,21.128756,10564.378061,0.0,0.0,0.0,0.0,0.0,83,0,3822514677|3527891802|7919918704|1409266406|3530273547,16.3417
eval_main_RI1_00007,RI1,fast,Macro-DP-Oracle,1,,5,101.298886,20.783767,10391.883547,0.0,0.0,0.0,0.0,0.0,82,0,3527891802|3822514677|7919918704|1409266406|3530273547,0.0355
eval_main_RI1_00007,RI1,fast,Macro-DQN,1,,5,101.298886,20.783767,10391.883547,0.0,0.0,0.0,0.0,0.0,82,0,3527891802|3822514677|7919918704|1409266406|3530273547,25.4734
eval_main_RI1_00008,RI1,fast,Greedy-Time-Base,1,,5,239.667169,49.222821,24611.410506,0.0,0.0,0.0,0.0,0.0,170,0,1118275249|6420190262|3801770863|7919886981|3804353833,40.523
eval_main_RI1_00008,RI1,fast,Greedy-Time-SoftPenalty,1,,5,239.667169,49.222821,24611.410506,0.0,0.0,0.0,0.0,0.0,170,0,1118275249|6420190262|3801770863|7919886981|3804353833,41.3052
eval_main_RI1_00008,RI1,fast,Greedy-HazardAware,1,,5,239.667169,49.222821,24611.410506,0.0,0.0,0.0,0.0,0.0,170,0,1118275249|6420190262|3801770863|7919886981|3804353833,46.0575
eval_main_RI1_00008,RI1,fast,Macro-DP-Oracle,1,,5,236.201508,48.497685,24248.842607,0.0,0.0,0.0,0.0,0.0,174,0,6420190262|3801770863|7919886981|1118275249|3804353833,0.0489
eval_main_RI1_00008,RI1,fast,Macro-DQN,1,,5,239.667169,49.222821,24611.410506,0.0,0.0,0.0,0.0,0.0,170,0,1118275249|6420190262|3801770863|7919886981|3804353833,48.834
eval_main_RI1_00009,RI1,fast,Greedy-Time-Base,1,,5,312.229366,64.196938,32098.468817,0.0,0.0,0.0,0.0,0.0,187,0,6484760443|13574713396|12537647098|3804333921|6059062608,60.831
eval_main_RI1_00009,RI1,fast,Greedy-Time-SoftPenalty,1,,5,312.229366,64.196938,32098.468817,0.0,0.0,0.0,0.0,0.0,187,0,6484760443|13574713396|12537647098|3804333921|6059062608,49.4909
eval_main_RI1_00009,RI1,fast,Greedy-HazardAware,1,,5,312.229366,64.196938,32098.468817,0.0,0.0,0.0,0.0,0.0,187,0,6484760443|13574713396|12537647098|3804333921|6059062608,50.5314
eval_main_RI1_00009,RI1,fast,Macro-DP-Oracle,1,,5,307.016238,63.139302,31569.650926,0.0,0.0,0.0,0.0,0.0,177,0,6059062608|13574713396|6484760443|12537647098|3804333921,0.032
