profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
fast,RI5,Greedy-Time-Base,100,1.0,5.0,2360.440403,403.485911,21412.778727,408.347849,408.347849,2.269523,7.818409,403.303883,144.45,0.0,55.054008
fast,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,2251.486073,391.492442,28192.658257,356.915708,356.915708,2.505704,7.821142,351.752285,190.46,0.0,55.772123
fast,RI5,Macro-DP-Oracle,100,1.0,5.0,2061.922206,357.046766,24579.849434,334.177272,334.177272,2.125326,7.254847,329.487185,160.64,0.0,0.067247
fast,RI5,Macro-DQN,100,1.0,5.0,2073.170535,359.177061,24808.929872,335.103215,335.103215,2.178133,7.252176,330.38806,162.99,0.0,59.984102
safe,RI2,Greedy-HazardAware,100,1.0,5.0,2134.340938,104.696683,37166.936681,52.569175,52.569175,0.0,3.46998,50.834185,265.08,0.0,64.108213
safe,RI2,Greedy-Time-Base,100,1.0,5.0,3880.886906,90.238059,21732.855301,96.358264,96.358264,0.0,4.677314,94.019607,162.75,0.0,56.816567
safe,RI2,Greedy-Time-SoftPenalty,100,1.0,5.0,2801.360876,85.694465,25044.384037,69.395398,69.395398,0.0,3.895682,67.447557,187.13,0.0,69.844672
safe,RI2,Macro-DP-Oracle,100,1.0,5.0,2086.890478,95.835013,33341.220844,51.452558,51.452558,0.0,3.335945,49.784586,231.31,0.0,0.070572
safe,RI2,Macro-DQN,100,1.0,5.0,2088.69189,100.979551,35706.15467,51.456328,51.456328,0.0,3.338188,49.787234,254.25,0.0,62.80485
safe,RI3,Greedy-HazardAware,100,1.0,5.0,5714.383598,163.679361,36393.12143,141.662883,141.662883,3.49111,5.307384,137.263636,265.08,0.0,59.374267
safe,RI3,Greedy-Time-Base,100,1.0,5.0,7668.585949,142.375709,19550.789678,190.696226,190.696226,1.962662,5.525066,186.952362,140.47,0.0,52.375565
safe,RI3,Greedy-Time-SoftPenalty,100,1.0,5.0,6224.72719,135.262411,22973.142101,154.642647,154.642647,2.759084,4.841041,150.842584,165.42,0.0,66.28259
safe,RI3,Macro-DP-Oracle,100,1.0,5.0,5380.178201,144.619034,30894.760304,133.450789,133.450789,2.667885,4.85606,129.688816,219.47,0.0,0.064891
safe,RI3,Macro-DQN,100,1.0,5.0,5395.27101,150.993085,33071.456074,133.778777,133.778777,3.104894,4.894531,129.779065,240.71,0.0,58.693115
safe,RI4,Greedy-HazardAware,100,1.0,5.0,13957.548733,323.81429,33869.005558,346.642456,346.642456,3.08989,8.08228,341.056371,239.47,0.0,59.564532
safe,RI4,Greedy-Time-Base,100,1.0,5.0,15744.204267,301.500452,22402.099467,391.485263,391.485263,1.871038,8.227018,386.436235,150.23,0.0,65.547179
safe,RI4,Greedy-Time-SoftPenalty,100,1.0,5.0,13967.485812,295.098211,27536.201044,347.10196,347.10196,2.214698,7.993267,341.997978,188.46,0.0,58.111689
safe,RI4,Macro-DP-Oracle,100,1.0,5.0,12657.070134,279.917988,28230.124648,314.445867,314.445867,2.246098,7.550028,309.547803,190.63,0.0,0.062603
safe,RI4,Macro-DQN,100,1.0,5.0,12802.140252,285.09464,29372.132808,318.034515,318.034515,2.289413,7.691796,313.04391,200.04,0.0,61.422408
safe,RI5,Greedy-HazardAware,100,1.0,5.0,14320.018232,425.179207,33913.694584,355.003653,355.003653,3.271412,7.876043,349.429925,241.36,0.0,57.749669
safe,RI5,Greedy-Time-Base,100,1.0,5.0,16446.824082,403.485911,21412.778727,408.347849,408.347849,2.269523,7.818409,403.303883,144.45,0.0,55.238884
safe,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,14386.685253,391.492442,28192.658257,356.915708,356.915708,2.505704,7.821142,351.752285,190.46,0.0,56.002663
safe,RI5,Macro-DP-Oracle,100,1.0,5.0,13100.763798,367.23531,27071.66733,324.936224,324.936224,2.506337,7.071474,320.147318,186.37,0.0,0.065167
safe,RI5,Macro-DQN,100,1.0,5.0,13224.921527,376.621859,28885.976226,327.971952,327.971952,2.573715,7.337472,323.016359,199.92,0.0,70.494365
