profile,ri_key,baseline,dqn_success_rate,baseline_success_rate,success_rate_delta,dqn_objective,baseline_objective,objective_delta_success,dqn_risk,baseline_risk,risk_delta_success,dqn_common_risk,baseline_common_risk,common_risk_delta_success,dqn_time,baseline_time,time_delta_success,dqn_blockage,baseline_blockage,blockage_delta_success
safe,RI2,Greedy-HazardAware,1.0,1.0,0.0,2088.69189,2134.340938,-45.649048,51.456328,52.569175,-1.112847,51.456328,52.569175,-1.112847,100.979551,104.696683,-3.717132,49.787234,50.834185,-1.046951
safe,RI3,Greedy-Time-Base,1.0,1.0,0.0,5395.27101,7668.585949,-2273.314939,133.778777,190.696226,-56.917449,133.778777,190.696226,-56.917449,150.993085,142.375709,8.617376,129.779065,186.952362,-57.173297
safe,RI3,Greedy-Time-SoftPenalty,1.0,1.0,0.0,5395.27101,6224.72719,-829.45618,133.778777,154.642647,-20.86387,133.778777,154.642647,-20.86387,150.993085,135.262411,15.730674,129.779065,150.842584,-21.063519
safe,RI3,Greedy-HazardAware,1.0,1.0,0.0,5395.27101,5714.383598,-319.112588,133.778777,141.662883,-7.884106,133.778777,141.662883,-7.884106,150.993085,163.679361,-12.686276,129.779065,137.263636,-7.484571
safe,RI4,Greedy-Time-Base,1.0,1.0,0.0,12802.140252,15744.204267,-2942.064015,318.034515,391.485263,-73.450748,318.034515,391.485263,-73.450748,285.09464,301.500452,-16.405812,313.04391,386.436235,-73.392325
safe,RI4,Greedy-Time-SoftPenalty,1.0,1.0,0.0,12802.140252,13967.485812,-1165.34556,318.034515,347.10196,-29.067445,318.034515,347.10196,-29.067445,285.09464,295.098211,-10.003571,313.04391,341.997978,-28.954068
safe,RI4,Greedy-HazardAware,1.0,1.0,0.0,12802.140252,13957.548733,-1155.408481,318.034515,346.642456,-28.607941,318.034515,346.642456,-28.607941,285.09464,323.81429,-38.71965,313.04391,341.056371,-28.012461
safe,RI5,Greedy-Time-Base,1.0,1.0,0.0,13224.921527,16446.824082,-3221.902555,327.971952,408.347849,-80.375897,327.971952,408.347849,-80.375897,376.621859,403.485911,-26.864052,323.016359,403.303883,-80.287524
safe,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,13224.921527,14386.685253,-1161.763726,327.971952,356.915708,-28.943756,327.971952,356.915708,-28.943756,376.621859,391.492442,-14.870583,323.016359,351.752285,-28.735926
safe,RI5,Greedy-HazardAware,1.0,1.0,0.0,13224.921527,14320.018232,-1095.096705,327.971952,355.003653,-27.031701,327.971952,355.003653,-27.031701,376.621859,425.179207,-48.557348,323.016359,349.429925,-26.413566
