ri_key,balanced_objective,balanced_time,balanced_common_risk,balanced_success_rate,fast_objective,fast_time,fast_common_risk,fast_success_rate,safe_objective,safe_time,safe_common_risk,safe_success_rate,safe_minus_fast_common_risk,safe_minus_fast_time,safe_lower_common_risk_than_fast,fast_faster_than_safe
RI1,64.225446,44.183256,0.0,1.0,195.783481,43.904904,0.0,1.0,14.681422,51.89725,0.0,1.0,0.0,7.992346,0,1
RI2,546.749086,88.913783,52.319214,1.0,403.017198,77.851661,56.822663,1.0,2093.000872,98.513323,51.655491,1.0,-5.167172,20.661662,1,1
RI3,1362.153376,139.784191,145.178594,1.0,749.182017,135.313153,148.355721,1.0,5839.758874,148.283863,145.004027,1.0,-3.351694,12.97071,1,1
RI4,2665.720361,260.853422,286.585206,1.0,1426.086926,256.041872,290.551702,1.0,11531.146282,264.639771,286.559533,1.0,-3.992169,8.597899,1,1
RI5,3153.814364,371.021118,327.999882,1.0,1962.953494,368.404524,329.798935,1.0,13226.838916,372.954658,328.269403,1.0,-1.529532,4.550134,1,1
