profile,ri_key,baseline,dqn_success_rate,baseline_success_rate,success_rate_delta,dqn_objective,baseline_objective,objective_delta_success,dqn_risk,baseline_risk,risk_delta_success,dqn_common_risk,baseline_common_risk,common_risk_delta_success,dqn_time,baseline_time,time_delta_success,dqn_blockage,baseline_blockage,blockage_delta_success
fast,RI5,Greedy-Time-Base,1.0,1.0,0.0,1962.953494,2552.400689,-589.447195,329.798935,459.923937,-130.125002,329.798935,459.923937,-130.125002,368.404524,472.161059,-103.756535,325.13674,454.452416,-129.315676
fast,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,1962.953494,2044.471099,-81.517605,329.798935,343.374099,-13.575164,329.798935,343.374099,-13.575164,368.404524,383.723548,-15.319024,325.13674,338.510825,-13.374085
fast,RI5,Greedy-HazardAware,1.0,1.0,0.0,1962.953494,2045.598142,-82.644648,329.798935,341.781752,-11.982817,329.798935,341.781752,-11.982817,368.404524,384.333029,-15.928505,325.13674,336.914158,-11.777418
safe,RI1,Greedy-Time-Base,1.0,1.0,0.0,14.681422,13.189445,1.491977,0.0,0.0,0.0,0.0,0.0,0.0,51.89725,46.402692,5.494558,0.0,0.0,0.0
safe,RI1,Greedy-Time-SoftPenalty,1.0,1.0,0.0,14.681422,13.189445,1.491977,0.0,0.0,0.0,0.0,0.0,0.0,51.89725,46.402692,5.494558,0.0,0.0,0.0
safe,RI1,Greedy-HazardAware,1.0,1.0,0.0,14.681422,13.089811,1.591611,0.0,0.0,0.0,0.0,0.0,0.0,51.89725,46.229481,5.667769,0.0,0.0,0.0
safe,RI2,Greedy-Time-Base,1.0,1.0,0.0,2093.000872,4979.831255,-2886.830383,51.655491,123.804962,-72.149471,51.655491,123.804962,-72.149471,98.513323,103.55517,-5.041847,48.801929,121.120763,-72.318834
safe,RI2,Greedy-Time-SoftPenalty,1.0,1.0,0.0,2093.000872,2383.56109,-290.560218,51.655491,59.042325,-7.386834,51.655491,59.042325,-7.386834,98.513323,80.517193,17.99613,48.801929,57.1294,-8.327471
safe,RI2,Greedy-HazardAware,1.0,1.0,0.0,2093.000872,2130.923047,-37.922175,51.655491,52.59706,-0.941569,51.655491,52.59706,-0.941569,98.513323,99.548495,-1.035172,48.801929,49.682387,-0.880458
safe,RI3,Greedy-Time-Base,1.0,1.0,0.0,5839.758874,10496.272084,-4656.51321,145.004027,261.229269,-116.225242,145.004027,261.229269,-116.225242,148.283863,180.590332,-32.306469,141.583131,256.9732,-115.390069
safe,RI3,Greedy-Time-SoftPenalty,1.0,1.0,0.0,5839.758874,6191.554787,-351.795913,145.004027,153.863627,-8.8596,145.004027,153.863627,-8.8596,148.283863,139.797003,8.48686,141.583131,150.307827,-8.724696
safe,RI3,Greedy-HazardAware,1.0,1.0,0.0,5839.758874,5925.773293,-86.014419,145.004027,147.140998,-2.136971,145.004027,147.140998,-2.136971,148.283863,150.286882,-2.003019,141.583131,143.680677,-2.097546
safe,RI4,Greedy-Time-Base,1.0,1.0,0.0,11531.146282,17080.883032,-5549.73675,286.559533,424.868776,-138.309243,286.559533,424.868776,-138.309243,264.639771,334.682618,-70.042847,282.061273,419.603902,-137.542629
safe,RI4,Greedy-Time-SoftPenalty,1.0,1.0,0.0,11531.146282,12079.857996,-548.711714,286.559533,300.270223,-13.71069,286.559533,300.270223,-13.71069,264.639771,266.221515,-1.581744,282.061273,295.746646,-13.685373
safe,RI4,Greedy-HazardAware,1.0,1.0,0.0,11531.146282,12005.5747,-474.428418,286.559533,298.340956,-11.781423,286.559533,298.340956,-11.781423,264.639771,276.836619,-12.196848,282.061273,293.661861,-11.600588
safe,RI5,Greedy-Time-Base,1.0,1.0,0.0,13226.838916,18517.849857,-5291.010941,328.269403,459.923937,-131.654534,328.269403,459.923937,-131.654534,372.954658,472.161059,-99.206401,323.567882,454.452416,-130.884534
safe,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,13226.838916,13833.761595,-606.922679,328.269403,343.374099,-15.104696,328.269403,343.374099,-15.104696,372.954658,383.723548,-10.76889,323.567882,338.510825,-14.942943
safe,RI5,Greedy-HazardAware,1.0,1.0,0.0,13226.838916,13786.248828,-559.409912,328.269403,342.139796,-13.870393,328.269403,342.139796,-13.870393,372.954658,390.665021,-17.710363,323.567882,337.222123,-13.654241
