profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
safe,RI3,Greedy-Time-Base,100,1.0,5.0,9185.297797,160.853652,20500.716579,228.58385,228.58385,1.71914,5.77359,224.837485,123.65,0.0,41.19567
safe,RI3,Greedy-Time-SoftPenalty,100,1.0,5.0,7647.955706,157.424503,25994.339264,190.162766,190.162766,2.363976,5.338741,186.311408,160.56,0.0,53.419787
safe,RI3,Macro-DP-Oracle,100,1.0,5.0,6974.196058,157.59056,29708.714224,173.310779,173.310779,1.892635,5.129498,169.799713,188.34,0.0,0.050948
safe,RI3,Macro-DQN,100,1.0,5.0,6997.594267,166.988294,33075.19232,173.829175,173.829175,2.344674,5.255315,170.02918,216.75,0.0,46.760561
safe,RI4,Greedy-HazardAware,100,1.0,5.0,14211.590296,327.874504,34380.316412,353.15929,353.15929,3.026011,7.972073,347.660247,224.34,0.0,42.953152
safe,RI4,Greedy-Time-Base,100,1.0,5.0,15868.742638,302.979819,21422.913809,394.768918,394.768918,1.893482,7.791555,389.9264,131.07,0.0,40.29452
safe,RI4,Greedy-Time-SoftPenalty,100,1.0,5.0,13898.977163,292.609895,27113.123669,345.581872,345.581872,2.12407,7.646337,340.696668,165.14,0.0,41.361606
safe,RI4,Macro-DP-Oracle,100,1.0,5.0,12800.789832,280.854132,27496.321832,318.200339,318.200339,2.25002,7.198659,313.476,170.04,0.0,0.046005
safe,RI4,Macro-DQN,100,1.0,5.0,12914.175658,286.20788,28778.940122,320.998763,320.998763,2.287641,7.376088,316.166899,179.44,0.0,46.214455
safe,RI5,Greedy-HazardAware,100,1.0,5.0,16674.031082,468.545879,33797.010491,413.834058,413.834058,3.055003,8.759985,407.926564,209.37,0.0,40.508636
safe,RI5,Greedy-Time-Base,100,1.0,5.0,18191.509119,446.875192,21580.496794,451.928906,451.928906,2.425245,8.204323,446.614123,126.2,0.0,45.27026
safe,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,16224.000321,430.094639,28273.155237,402.836853,402.836853,2.352377,8.494824,397.413253,168.2,0.0,39.2658
safe,RI5,Macro-DP-Oracle,100,1.0,5.0,14988.043045,401.6206,26004.728836,372.121215,372.121215,2.383367,7.535089,367.161986,155.62,0.0,0.044696
safe,RI5,Macro-DQN,100,1.0,5.0,15206.982954,413.972146,27764.268442,377.513649,377.513649,2.529232,7.779224,372.359421,167.29,0.0,41.836892
