profile,ri_key,baseline,dqn_success_rate,baseline_success_rate,success_rate_delta,dqn_objective,baseline_objective,objective_delta_success,dqn_risk,baseline_risk,risk_delta_success,dqn_common_risk,baseline_common_risk,common_risk_delta_success,dqn_time,baseline_time,time_delta_success,dqn_blockage,baseline_blockage,blockage_delta_success
safe,RI2,Greedy-HazardAware,1.0,1.0,0.0,1907.305488,1922.42913,-15.123642,46.979191,47.366509,-0.387318,46.979191,47.366509,-0.387318,93.629166,92.44036,1.188806,45.582526,45.973372,-0.390846
safe,RI3,Greedy-Time-Base,1.0,1.0,0.0,5341.588468,10543.4533,-5201.864832,132.451137,262.289444,-129.838307,132.451137,262.289444,-129.838307,149.097096,182.183059,-33.085963,128.546134,257.696295,-129.150161
safe,RI3,Greedy-Time-SoftPenalty,1.0,1.0,0.0,5341.588468,5765.709107,-424.120639,132.451137,143.147523,-10.696386,132.451137,143.147523,-10.696386,149.097096,137.532544,11.564552,128.546134,139.1932,-10.647066
safe,RI3,Greedy-HazardAware,1.0,1.0,0.0,5341.588468,5386.089719,-44.501251,132.451137,133.548875,-1.097738,132.451137,133.548875,-1.097738,149.097096,151.058193,-1.961097,128.546134,129.56191,-1.015776
safe,RI4,Greedy-Time-Base,1.0,1.0,0.0,10463.115757,15665.807809,-5202.692052,259.862003,389.480717,-129.618714,259.862003,389.480717,-129.618714,241.540094,307.687365,-66.147271,255.595859,384.469184,-128.873325
safe,RI4,Greedy-Time-SoftPenalty,1.0,1.0,0.0,10463.115757,10982.816737,-519.70098,259.862003,272.83917,-12.977167,259.862003,272.83917,-12.977167,241.540094,244.10813,-2.568036,255.595859,268.564128,-12.968269
safe,RI4,Greedy-HazardAware,1.0,1.0,0.0,10463.115757,10843.762419,-380.646662,259.862003,269.303148,-9.441145,259.862003,269.303148,-9.441145,241.540094,252.031899,-10.491805,255.595859,264.883379,-9.28752
safe,RI5,Greedy-Time-Base,1.0,1.0,0.0,12577.248623,17865.877682,-5288.629059,311.896431,443.508653,-131.612222,311.896431,443.508653,-131.612222,359.888636,448.686854,-88.798218,307.18418,438.099782,-130.915602
safe,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,12577.248623,13212.651743,-635.40312,311.896431,327.738452,-15.842021,311.896431,327.738452,-15.842021,359.888636,366.530684,-6.642048,307.18418,322.931263,-15.747083
safe,RI5,Greedy-HazardAware,1.0,1.0,0.0,12577.248623,13054.266623,-477.018,311.896431,323.693469,-11.797038,311.896431,323.693469,-11.797038,359.888636,378.019008,-18.130372,307.18418,318.792914,-11.608734
