profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
fast,RI4,Macro-DQN,100,1.0,5.0,1531.654824,271.771583,24756.086782,326.576172,326.576172,1.811443,7.321161,322.009871,147.54,0.0,52.280561
fast,RI5,Greedy-HazardAware,100,1.0,5.0,2321.553373,433.499814,29158.261915,399.94968,399.94968,2.503658,8.441821,394.476941,174.96,0.0,48.289182
fast,RI5,Greedy-Time-Base,100,1.0,5.0,2432.280954,446.875192,21580.496794,451.928906,451.928906,2.425245,8.204323,446.614123,126.2,0.0,46.10073
fast,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,2309.292343,430.094639,28273.155237,402.836853,402.836853,2.352377,8.494824,397.413253,168.2,0.0,48.192791
fast,RI5,Macro-DP-Oracle,100,1.0,5.0,2131.711726,396.242249,24637.981574,375.42427,375.42427,2.18562,7.665326,370.498797,143.71,0.0,0.051077
fast,RI5,Macro-DQN,100,1.0,5.0,2152.141642,400.222662,25037.570409,378.193305,378.193305,2.210852,7.73425,373.220754,146.98,0.0,50.047996
safe,RI2,Greedy-HazardAware,100,1.0,5.0,2607.604902,122.241935,41999.097697,64.360802,64.360802,0.0,7.315209,60.703198,223.7,0.0,54.633108
safe,RI2,Greedy-Time-Base,100,1.0,5.0,4426.327614,97.203585,22186.581213,110.007362,110.007362,0.0,5.208594,107.403065,143.38,0.0,55.746577
safe,RI2,Greedy-Time-SoftPenalty,100,1.0,5.0,2950.653362,86.824027,24804.411807,73.178304,73.178304,0.0,4.089086,71.133761,154.86,0.0,49.245519
safe,RI2,Macro-DP-Oracle,100,1.0,5.0,2503.003242,109.62378,36882.45488,61.833063,61.833063,0.0,6.490594,58.587766,193.82,0.0,0.056192
safe,RI2,Macro-DQN,100,1.0,5.0,2513.519472,115.663062,39571.662295,62.052672,62.052672,0.0,6.678775,58.713285,214.17,0.0,52.931628
safe,RI3,Greedy-HazardAware,100,1.0,5.0,7360.814641,181.173339,36918.020895,182.812951,182.812951,2.689877,5.608452,178.663786,244.7,0.0,51.438515
safe,RI3,Greedy-Time-Base,100,1.0,5.0,9185.297797,160.853652,20500.716579,228.58385,228.58385,1.71914,5.77359,224.837485,123.65,0.0,43.433363
safe,RI3,Greedy-Time-SoftPenalty,100,1.0,5.0,7647.955706,157.424503,25994.339264,190.162766,190.162766,2.363976,5.338741,186.311408,160.56,0.0,47.455584
safe,RI3,Macro-DP-Oracle,100,1.0,5.0,6974.196058,157.59056,29708.714224,173.310779,173.310779,1.892635,5.129498,169.799713,188.34,0.0,0.054389
safe,RI3,Macro-DQN,100,1.0,5.0,6996.235301,166.980888,33062.575819,173.795447,173.795447,2.361053,5.264819,169.982512,215.95,0.0,50.854414
safe,RI4,Greedy-HazardAware,100,1.0,5.0,14211.590296,327.874504,34380.316412,353.15929,353.15929,3.026011,7.972073,347.660247,224.34,0.0,62.980426
safe,RI4,Greedy-Time-Base,100,1.0,5.0,15868.742638,302.979819,21422.913809,394.768918,394.768918,1.893482,7.791555,389.9264,131.07,0.0,47.53487
safe,RI4,Greedy-Time-SoftPenalty,100,1.0,5.0,13898.977163,292.609895,27113.123669,345.581872,345.581872,2.12407,7.646337,340.696668,165.14,0.0,49.617858
safe,RI4,Macro-DP-Oracle,100,1.0,5.0,12800.789832,280.854132,27496.321832,318.200339,318.200339,2.25002,7.198659,313.476,170.04,0.0,0.058702
safe,RI4,Macro-DQN,100,1.0,5.0,12931.338159,286.284611,28652.480991,321.427045,321.427045,2.30061,7.315939,316.618771,180.62,0.0,52.454605
safe,RI5,Greedy-HazardAware,100,1.0,5.0,16674.031082,468.545879,33797.010491,413.834058,413.834058,3.055003,8.759985,407.926564,209.37,0.0,46.378256
safe,RI5,Greedy-Time-Base,100,1.0,5.0,18191.509119,446.875192,21580.496794,451.928906,451.928906,2.425245,8.204323,446.614123,126.2,0.0,51.095424
safe,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,16224.000321,430.094639,28273.155237,402.836853,402.836853,2.352377,8.494824,397.413253,168.2,0.0,44.329703
safe,RI5,Macro-DP-Oracle,100,1.0,5.0,14988.043045,401.6206,26004.728836,372.121215,372.121215,2.383367,7.535089,367.161986,155.62,0.0,0.050219
safe,RI5,Macro-DQN,100,1.0,5.0,15140.185336,410.516692,27457.909646,375.866188,375.866188,2.469994,7.742384,370.759999,164.82,0.0,47.111419
