profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
balanced,RI4,Macro-DQN,300,1.0,5.0,2665.493343,260.622371,27207.272905,286.598359,286.598359,2.070801,6.848019,282.138949,170.513333,0.0,46.119926
balanced,RI5,Greedy-HazardAware,300,1.0,5.0,3287.699143,389.030606,27714.143127,341.51634,341.51634,2.628234,7.195596,336.604425,177.53,0.0,44.977957
balanced,RI5,Greedy-Time-Base,300,1.0,5.0,4352.92494,472.161059,21913.172463,459.923937,459.923937,3.437439,7.505603,454.452416,140.24,0.0,40.929099
balanced,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,3294.919803,383.723548,26507.524408,343.374099,343.374099,2.480002,7.246544,338.510825,168.86,0.0,44.165977
balanced,RI5,Macro-DP-Oracle,300,1.0,5.0,3131.50239,367.27239,25433.246109,325.884084,325.884084,2.442873,6.781479,321.271908,160.986667,0.0,0.049682
balanced,RI5,Macro-DQN,300,1.0,5.0,3152.949535,370.872767,26045.763562,327.918376,327.918376,2.461556,6.892543,323.241326,165.746667,0.0,48.494238
fast,RI1,Greedy-HazardAware,300,1.0,5.0,207.099773,46.435951,23217.975621,0.0,0.0,0.0,0.0,0.0,144.743333,0.0,49.303666
fast,RI1,Greedy-Time-Base,300,1.0,5.0,206.951342,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,50.035263
fast,RI1,Greedy-Time-SoftPenalty,300,1.0,5.0,206.951342,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,47.032021
fast,RI1,Macro-DP-Oracle,300,1.0,5.0,194.535532,43.626672,21813.336098,0.0,0.0,0.0,0.0,0.0,132.473333,0.0,0.053197
fast,RI1,Macro-DQN,300,1.0,5.0,195.760203,43.899716,21949.858064,0.0,0.0,0.0,0.0,0.0,134.016667,0.0,49.887669
fast,RI2,Greedy-HazardAware,300,1.0,5.0,417.0992,80.7721,25032.659537,57.876891,57.876891,0.0,3.868825,55.942479,150.44,0.0,47.355221
fast,RI2,Greedy-Time-Base,300,1.0,5.0,583.848992,103.55517,22410.096286,123.804962,123.804962,0.0,5.368399,121.120763,142.603333,0.0,46.395181
fast,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,417.122885,80.517193,24700.783857,59.042325,59.042325,0.0,3.82585,57.1294,149.156667,0.0,50.325796
fast,RI2,Macro-DP-Oracle,300,1.0,5.0,399.740659,77.116389,23570.897483,56.826743,56.826743,0.0,3.81514,54.919173,138.616667,0.0,0.052747
fast,RI2,Macro-DQN,300,1.0,5.0,403.019967,77.867194,23925.519146,56.755206,56.755206,0.0,3.837181,54.836615,141.19,0.0,51.755934
fast,RI3,Greedy-HazardAware,300,1.0,5.0,774.606362,140.661717,26240.511061,149.967281,149.967281,2.835165,4.561891,146.268752,168.616667,0.0,50.355848
fast,RI3,Greedy-Time-Base,300,1.0,5.0,1062.414551,180.590332,21840.33276,261.229269,261.229269,2.022024,6.490113,256.9732,139.926667,0.0,45.206045
fast,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,774.618188,139.797003,25442.806522,153.863627,153.863627,2.498972,4.612628,150.307827,163.123333,0.0,44.836172
fast,RI3,Macro-DP-Oracle,300,1.0,5.0,744.617783,134.340578,24310.058566,148.123523,148.123523,2.456531,4.454884,144.667815,153.596667,0.0,0.052438
fast,RI3,Macro-DQN,300,1.0,5.0,749.36291,135.364121,24621.116524,148.309156,148.309156,2.543768,4.470134,144.802205,156.246667,0.0,48.222226
fast,RI4,Greedy-HazardAware,300,1.0,5.0,1487.139581,267.795122,27361.867037,299.43444,299.43444,2.06211,7.05564,294.875565,171.256667,0.0,48.858257
fast,RI4,Greedy-Time-Base,300,1.0,5.0,1908.521818,334.682618,22714.547202,424.868776,424.868776,2.656932,7.872818,419.603902,143.373333,0.0,47.826942
fast,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,1480.970015,266.221515,26928.726227,300.270223,300.270223,1.988201,7.058953,295.746646,167.63,0.0,48.896919
fast,RI4,Macro-DP-Oracle,300,1.0,5.0,1414.536277,253.694467,25543.083866,289.429808,289.429808,1.764208,6.89595,285.099728,156.19,0.0,0.056049
fast,RI4,Macro-DQN,300,1.0,5.0,1425.841955,255.994151,25988.610647,290.517238,290.517238,1.801975,6.945683,286.143409,159.546667,0.0,57.661325
fast,RI5,Greedy-HazardAware,300,1.0,5.0,2045.598142,384.333029,26768.109079,341.781752,341.781752,2.528865,7.206322,336.914158,170.876667,0.0,45.645995
fast,RI5,Greedy-Time-Base,300,1.0,5.0,2552.400689,472.161059,21913.172463,459.923937,459.923937,3.437439,7.505603,454.452416,140.24,0.0,42.600699
fast,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,2044.471099,383.723548,26507.524408,343.374099,343.374099,2.480002,7.246544,338.510825,168.86,0.0,43.799581
fast,RI5,Macro-DP-Oracle,300,1.0,5.0,1946.900037,365.253891,24915.888504,327.725783,327.725783,2.351954,6.869903,323.114854,156.3,0.0,0.051991
fast,RI5,Macro-DQN,300,1.0,5.0,1961.0156,368.054719,25301.606701,329.412598,329.412598,2.371063,6.937846,324.758143,158.763333,0.0,47.594791
safe,RI1,Greedy-HazardAware,300,1.0,5.0,13.089811,46.229481,23114.740526,0.0,0.0,0.0,0.0,0.0,139.05,0.0,48.738458
safe,RI1,Greedy-Time-Base,300,1.0,5.0,13.189445,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,51.455989
safe,RI1,Greedy-Time-SoftPenalty,300,1.0,5.0,13.189445,46.402692,23201.345868,0.0,0.0,0.0,0.0,0.0,144.63,0.0,47.091406
safe,RI1,Macro-DP-Oracle,300,1.0,5.0,12.34606,43.660957,21830.478369,0.0,0.0,0.0,0.0,0.0,129.676667,0.0,0.051147
safe,RI1,Macro-DQN,300,1.0,5.0,14.575258,51.519766,25759.882961,0.0,0.0,0.0,0.0,0.0,153.713333,0.0,47.781945
safe,RI2,Greedy-HazardAware,300,1.0,5.0,2130.923047,99.548495,34199.247301,52.59706,52.59706,0.0,5.829347,49.682387,184.786667,0.0,51.995136
safe,RI2,Greedy-Time-Base,300,1.0,5.0,4979.831255,103.55517,22410.096286,123.804962,123.804962,0.0,5.368399,121.120763,142.603333,0.0,45.212598
safe,RI2,Greedy-Time-SoftPenalty,300,1.0,5.0,2383.56109,80.517193,24700.783857,59.042325,59.042325,0.0,3.82585,57.1294,149.156667,0.0,46.017158
safe,RI2,Macro-DP-Oracle,300,1.0,5.0,2088.002565,93.934579,31879.020328,51.563615,51.563615,0.0,5.566931,48.78015,168.59,0.0,0.053013
safe,RI2,Macro-DQN,300,1.0,5.0,2092.986195,98.665272,34001.966857,51.654028,51.654028,0.0,5.713417,48.797319,185.583333,0.0,50.791328
safe,RI3,Greedy-HazardAware,300,1.0,5.0,5925.773293,150.286882,31328.629923,147.140998,147.140998,2.279792,4.640848,143.680677,210.023333,0.0,51.24476
safe,RI3,Greedy-Time-Base,300,1.0,5.0,10496.272084,180.590332,21840.33276,261.229269,261.229269,2.022024,6.490113,256.9732,139.926667,0.0,45.980502
safe,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,6191.554787,139.797003,25442.806522,153.863627,153.863627,2.498972,4.612628,150.307827,163.123333,0.0,49.5366
safe,RI3,Macro-DP-Oracle,300,1.0,5.0,5821.214992,141.950058,28645.341372,144.585371,144.585371,1.947678,4.530112,141.346476,187.68,0.0,0.057112
safe,RI3,Macro-DQN,300,1.0,5.0,5839.98527,148.415007,30961.341318,145.008755,145.008755,2.269857,4.580339,141.583657,207.563333,0.0,50.516553
safe,RI4,Greedy-HazardAware,300,1.0,5.0,12005.5747,276.836619,29313.459688,298.340956,298.340956,2.394591,6.963598,293.661861,187.733333,0.0,50.621323
safe,RI4,Greedy-Time-Base,300,1.0,5.0,17080.883032,334.682618,22714.547202,424.868776,424.868776,2.656932,7.872818,419.603902,143.373333,0.0,48.594882
safe,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,12079.857996,266.221515,26928.726227,300.270223,300.270223,1.988201,7.058953,295.746646,167.63,0.0,49.905691
safe,RI4,Macro-DP-Oracle,300,1.0,5.0,11477.853909,260.88114,27360.212862,285.25286,285.25286,2.104241,6.757128,280.822176,171.823333,0.0,0.054681
safe,RI4,Macro-DQN,300,1.0,5.0,11529.006431,264.533028,28300.62322,286.506712,286.506712,2.135973,6.856927,282.010262,179.25,0.0,50.925284
safe,RI5,Greedy-HazardAware,300,1.0,5.0,13786.248828,390.665021,27899.782137,342.139796,342.139796,2.659296,7.176049,337.222123,179.126667,0.0,48.402901
safe,RI5,Greedy-Time-Base,300,1.0,5.0,18517.849857,472.161059,21913.172463,459.923937,459.923937,3.437439,7.505603,454.452416,140.24,0.0,50.341142
safe,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,13833.761595,383.723548,26507.524408,343.374099,343.374099,2.480002,7.246544,338.510825,168.86,0.0,49.630238
safe,RI5,Macro-DP-Oracle,300,1.0,5.0,13127.137916,368.326057,25640.269513,325.807513,325.807513,2.469752,6.764401,321.190436,162.5,0.0,0.054224
safe,RI5,Macro-DQN,300,1.0,5.0,13230.706326,372.865211,26357.237003,328.366674,328.366674,2.49766,6.900936,323.667376,167.823333,0.0,50.745522
