profile,ri_key,baseline,dqn_success_rate,baseline_success_rate,success_rate_delta,dqn_objective,baseline_objective,objective_delta_success,dqn_risk,baseline_risk,risk_delta_success,dqn_common_risk,baseline_common_risk,common_risk_delta_success,dqn_time,baseline_time,time_delta_success,dqn_blockage,baseline_blockage,blockage_delta_success
fast,RI5,Greedy-Time-Base,1.0,1.0,0.0,1961.0156,2552.400689,-591.385089,329.412598,459.923937,-130.511339,329.412598,459.923937,-130.511339,368.054719,472.161059,-104.10634,324.758143,454.452416,-129.694273
fast,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,1961.0156,2044.471099,-83.455499,329.412598,343.374099,-13.961501,329.412598,343.374099,-13.961501,368.054719,383.723548,-15.668829,324.758143,338.510825,-13.752682
fast,RI5,Greedy-HazardAware,1.0,1.0,0.0,1961.0156,2045.598142,-84.582542,329.412598,341.781752,-12.369154,329.412598,341.781752,-12.369154,368.054719,384.333029,-16.27831,324.758143,336.914158,-12.156015
safe,RI1,Greedy-Time-Base,1.0,1.0,0.0,14.575258,13.189445,1.385813,0.0,0.0,0.0,0.0,0.0,0.0,51.519766,46.402692,5.117074,0.0,0.0,0.0
safe,RI1,Greedy-Time-SoftPenalty,1.0,1.0,0.0,14.575258,13.189445,1.385813,0.0,0.0,0.0,0.0,0.0,0.0,51.519766,46.402692,5.117074,0.0,0.0,0.0
safe,RI1,Greedy-HazardAware,1.0,1.0,0.0,14.575258,13.089811,1.485447,0.0,0.0,0.0,0.0,0.0,0.0,51.519766,46.229481,5.290285,0.0,0.0,0.0
safe,RI2,Greedy-Time-Base,1.0,1.0,0.0,2092.986195,4979.831255,-2886.84506,51.654028,123.804962,-72.150934,51.654028,123.804962,-72.150934,98.665272,103.55517,-4.889898,48.797319,121.120763,-72.323444
safe,RI2,Greedy-Time-SoftPenalty,1.0,1.0,0.0,2092.986195,2383.56109,-290.574895,51.654028,59.042325,-7.388297,51.654028,59.042325,-7.388297,98.665272,80.517193,18.148079,48.797319,57.1294,-8.332081
safe,RI2,Greedy-HazardAware,1.0,1.0,0.0,2092.986195,2130.923047,-37.936852,51.654028,52.59706,-0.943032,51.654028,52.59706,-0.943032,98.665272,99.548495,-0.883223,48.797319,49.682387,-0.885068
safe,RI3,Greedy-Time-Base,1.0,1.0,0.0,5839.98527,10496.272084,-4656.286814,145.008755,261.229269,-116.220514,145.008755,261.229269,-116.220514,148.415007,180.590332,-32.175325,141.583657,256.9732,-115.389543
safe,RI3,Greedy-Time-SoftPenalty,1.0,1.0,0.0,5839.98527,6191.554787,-351.569517,145.008755,153.863627,-8.854872,145.008755,153.863627,-8.854872,148.415007,139.797003,8.618004,141.583657,150.307827,-8.72417
safe,RI3,Greedy-HazardAware,1.0,1.0,0.0,5839.98527,5925.773293,-85.788023,145.008755,147.140998,-2.132243,145.008755,147.140998,-2.132243,148.415007,150.286882,-1.871875,141.583657,143.680677,-2.09702
safe,RI4,Greedy-Time-Base,1.0,1.0,0.0,11529.006431,17080.883032,-5551.876601,286.506712,424.868776,-138.362064,286.506712,424.868776,-138.362064,264.533028,334.682618,-70.14959,282.010262,419.603902,-137.59364
safe,RI4,Greedy-Time-SoftPenalty,1.0,1.0,0.0,11529.006431,12079.857996,-550.851565,286.506712,300.270223,-13.763511,286.506712,300.270223,-13.763511,264.533028,266.221515,-1.688487,282.010262,295.746646,-13.736384
safe,RI4,Greedy-HazardAware,1.0,1.0,0.0,11529.006431,12005.5747,-476.568269,286.506712,298.340956,-11.834244,286.506712,298.340956,-11.834244,264.533028,276.836619,-12.303591,282.010262,293.661861,-11.651599
safe,RI5,Greedy-Time-Base,1.0,1.0,0.0,13230.706326,18517.849857,-5287.143531,328.366674,459.923937,-131.557263,328.366674,459.923937,-131.557263,372.865211,472.161059,-99.295848,323.667376,454.452416,-130.78504
safe,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,13230.706326,13833.761595,-603.055269,328.366674,343.374099,-15.007425,328.366674,343.374099,-15.007425,372.865211,383.723548,-10.858337,323.667376,338.510825,-14.843449
safe,RI5,Greedy-HazardAware,1.0,1.0,0.0,13230.706326,13786.248828,-555.542502,328.366674,342.139796,-13.773122,328.366674,342.139796,-13.773122,372.865211,390.665021,-17.79981,323.667376,337.222123,-13.554747
