profile,ri_key,baseline,dqn_success_rate,baseline_success_rate,success_rate_delta,dqn_objective,baseline_objective,objective_delta_success,dqn_risk,baseline_risk,risk_delta_success,dqn_common_risk,baseline_common_risk,common_risk_delta_success,dqn_time,baseline_time,time_delta_success,dqn_blockage,baseline_blockage,blockage_delta_success
safe,RI2,Greedy-HazardAware,1.0,1.0,0.0,2482.9597,2516.093089,-33.133389,61.327042,62.147202,-0.82016,61.327042,62.147202,-0.82016,110.231984,111.501976,-1.269992,58.118144,58.851394,-0.73325
safe,RI3,Greedy-Time-Base,1.0,1.0,0.0,6169.315819,11447.653788,-5278.337969,153.19166,284.921935,-131.730275,153.19166,284.921935,-131.730275,156.055701,194.935016,-38.879315,149.554196,280.310478,-130.756282
safe,RI3,Greedy-Time-SoftPenalty,1.0,1.0,0.0,6169.315819,6461.063945,-291.748126,153.19166,160.551695,-7.360035,153.19166,160.551695,-7.360035,156.055701,147.277309,8.778392,149.554196,156.763299,-7.209103
safe,RI3,Greedy-HazardAware,1.0,1.0,0.0,6169.315819,6239.598968,-70.283149,153.19166,154.936663,-1.745003,153.19166,154.936663,-1.745003,156.055701,157.873759,-1.818058,149.554196,151.242449,-1.688253
safe,RI4,Greedy-Time-Base,1.0,1.0,0.0,11698.581948,17299.916707,-5601.334759,290.738355,430.331824,-139.593469,290.738355,430.331824,-139.593469,265.816824,336.823211,-71.006387,286.238335,425.034532,-138.796197
safe,RI4,Greedy-Time-SoftPenalty,1.0,1.0,0.0,11698.581948,12323.449145,-624.867197,290.738355,306.341889,-15.603534,290.738355,306.341889,-15.603534,265.816824,269.146887,-3.330063,286.238335,301.753542,-15.515207
safe,RI4,Greedy-HazardAware,1.0,1.0,0.0,11698.581948,12173.129567,-474.547619,290.738355,302.517498,-11.779143,290.738355,302.517498,-11.779143,265.816824,278.790254,-12.97343,286.238335,297.79613,-11.557795
safe,RI5,Greedy-Time-Base,1.0,1.0,0.0,13867.230979,19837.959337,-5970.728358,344.157543,492.748825,-148.591282,344.157543,492.748825,-148.591282,391.8108,500.08364,-108.27284,339.210126,486.947766,-147.73764
safe,RI5,Greedy-Time-SoftPenalty,1.0,1.0,0.0,13867.230979,14569.784007,-702.553028,344.157543,361.655436,-17.497893,344.157543,361.655436,-17.497893,391.8108,402.312466,-10.501666,339.210126,356.536523,-17.326397
safe,RI5,Greedy-HazardAware,1.0,1.0,0.0,13867.230979,14393.730454,-526.499475,344.157543,357.212795,-13.055252,344.157543,357.212795,-13.055252,391.8108,408.361862,-16.551062,339.210126,352.067749,-12.857623
