profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
safe,RI3,Macro-DP-Oracle,300,1.0,5.0,6149.704261,148.606971,29805.659054,152.754379,152.754379,1.965248,4.875342,149.334085,192.106667,0.0,0.045708
safe,RI3,Macro-DQN,300,1.0,5.0,6169.315819,156.055701,32470.557358,153.19166,153.19166,2.356499,4.918429,149.554196,215.633333,0.0,41.656843
safe,RI4,Greedy-HazardAware,300,1.0,5.0,12173.129567,278.790254,29205.091865,302.517498,302.517498,2.398845,7.04389,297.79613,187.61,0.0,42.509801
safe,RI4,Greedy-Time-Base,300,1.0,5.0,17299.916707,336.823211,22266.279254,430.331824,430.331824,2.694338,7.900247,425.034532,140.376667,0.0,38.671074
safe,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,12323.449145,269.146887,26696.351103,306.341889,306.341889,2.028147,7.148547,301.753542,166.05,0.0,41.889841
safe,RI4,Macro-DP-Oracle,300,1.0,5.0,11619.736328,261.308277,26842.355289,288.797683,288.797683,2.111205,6.72908,284.377541,169.963333,0.0,0.047409
safe,RI4,Macro-DQN,300,1.0,5.0,11698.581948,265.816824,27784.444567,290.738355,290.738355,2.185447,6.814593,286.238335,177.74,0.0,44.6094
safe,RI5,Greedy-HazardAware,300,1.0,5.0,14393.730454,408.361862,29395.763812,357.212795,357.212795,2.780191,7.509902,352.067749,187.436667,0.0,41.636202
safe,RI5,Greedy-Time-Base,300,1.0,5.0,19837.959337,500.08364,23188.710107,492.748825,492.748825,3.463663,8.138454,486.947766,145.0,0.0,40.02867
safe,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,14569.784007,402.312466,28030.811567,361.655436,361.655436,2.504232,7.733593,356.536523,175.32,0.0,41.012328
safe,RI5,Macro-DP-Oracle,300,1.0,5.0,13761.779592,386.264053,27098.898336,341.55802,341.55802,2.569946,7.111647,336.717224,170.68,0.0,0.048739
safe,RI5,Macro-DQN,300,1.0,5.0,13867.230979,391.8108,28089.871753,344.157543,344.157543,2.601272,7.293562,339.210126,177.356667,0.0,44.455364
