profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
safe,RI2,Greedy-HazardAware,100,1.0,5.0,2607.604902,122.241935,41999.097697,64.360802,64.360802,0.0,7.315209,60.703198,223.7,0.0,51.111879
safe,RI2,Greedy-Time-Base,100,1.0,5.0,4426.327614,97.203585,22186.581213,110.007362,110.007362,0.0,5.208594,107.403065,143.38,0.0,40.982801
safe,RI2,Greedy-Time-SoftPenalty,100,1.0,5.0,2950.653362,86.824027,24804.411807,73.178304,73.178304,0.0,4.089086,71.133761,154.86,0.0,44.864105
safe,RI2,Macro-DP-Oracle,100,1.0,5.0,2503.003242,109.62378,36882.45488,61.833063,61.833063,0.0,6.490594,58.587766,193.82,0.0,0.050755
safe,RI2,Macro-DQN,100,1.0,5.0,2512.312232,114.857797,39213.214319,62.028221,62.028221,0.0,6.651794,58.702324,211.63,0.0,47.691324
safe,RI3,Greedy-HazardAware,100,1.0,5.0,7360.814641,181.173339,36918.020895,182.812951,182.812951,2.689877,5.608452,178.663786,244.7,0.0,49.709535
safe,RI3,Greedy-Time-Base,100,1.0,5.0,9185.297797,160.853652,20500.716579,228.58385,228.58385,1.71914,5.77359,224.837485,123.65,0.0,40.936735
safe,RI3,Greedy-Time-SoftPenalty,100,1.0,5.0,7647.955706,157.424503,25994.339264,190.162766,190.162766,2.363976,5.338741,186.311408,160.56,0.0,44.831657
safe,RI3,Macro-DP-Oracle,100,1.0,5.0,6974.196058,157.59056,29708.714224,173.310779,173.310779,1.892635,5.129498,169.799713,188.34,0.0,0.052325
safe,RI3,Macro-DQN,100,1.0,5.0,7001.427675,168.16169,33517.206828,173.916931,173.916931,2.372188,5.291636,170.085019,219.37,0.0,51.903715
safe,RI4,Greedy-HazardAware,100,1.0,5.0,14211.590296,327.874504,34380.316412,353.15929,353.15929,3.026011,7.972073,347.660247,224.34,0.0,54.669132
safe,RI4,Greedy-Time-Base,100,1.0,5.0,15868.742638,302.979819,21422.913809,394.768918,394.768918,1.893482,7.791555,389.9264,131.07,0.0,42.239753
safe,RI4,Greedy-Time-SoftPenalty,100,1.0,5.0,13898.977163,292.609895,27113.123669,345.581872,345.581872,2.12407,7.646337,340.696668,165.14,0.0,44.774874
safe,RI4,Macro-DP-Oracle,100,1.0,5.0,12800.789832,280.854132,27496.321832,318.200339,318.200339,2.25002,7.198659,313.476,170.04,0.0,0.050188
safe,RI4,Macro-DQN,100,1.0,5.0,12919.088815,286.036886,28571.668781,321.122849,321.122849,2.315034,7.313511,316.308577,178.74,0.0,47.250017
safe,RI5,Greedy-HazardAware,100,1.0,5.0,16674.031082,468.545879,33797.010491,413.834058,413.834058,3.055003,8.759985,407.926564,209.37,0.0,42.577839
safe,RI5,Greedy-Time-Base,100,1.0,5.0,18191.509119,446.875192,21580.496794,451.928906,451.928906,2.425245,8.204323,446.614123,126.2,0.0,37.623746
safe,RI5,Greedy-Time-SoftPenalty,100,1.0,5.0,16224.000321,430.094639,28273.155237,402.836853,402.836853,2.352377,8.494824,397.413253,168.2,0.0,47.295802
safe,RI5,Macro-DP-Oracle,100,1.0,5.0,14988.043045,401.6206,26004.728836,372.121215,372.121215,2.383367,7.535089,367.161986,155.62,0.0,0.046393
safe,RI5,Macro-DQN,100,1.0,5.0,15139.453376,409.651688,27020.715809,375.853955,375.853955,2.500785,7.639553,370.783786,162.45,0.0,44.851826
