profile,ri_key,algorithm,n,success_rate,avg_delivered,avg_objective_success,avg_time_success,avg_distance_m_success,avg_risk_success,avg_common_risk_success,avg_flood_success,avg_landslide_success,avg_blockage_success,avg_hops_success,avg_replans,avg_runtime_ms
fast,RI2,Macro-DQN,300,1.0,5.0,453.444285,86.863388,25945.715763,67.258101,67.258101,0.0,4.21146,65.152371,149.16,0.0,52.448157
fast,RI3,Greedy-HazardAware,300,1.0,5.0,813.219184,147.733912,27695.483304,157.183386,157.183386,2.908005,4.918704,153.270032,176.203333,0.0,47.296039
fast,RI3,Greedy-Time-Base,300,1.0,5.0,1149.68083,194.935016,23145.217744,284.921935,284.921935,2.12341,7.099504,280.310478,144.413333,0.0,45.990652
fast,RI3,Greedy-Time-SoftPenalty,300,1.0,5.0,814.527923,147.277309,27122.569612,160.551695,160.551695,2.61559,4.961202,156.763299,172.463333,0.0,51.782215
fast,RI3,Macro-DP-Oracle,300,1.0,5.0,782.548802,141.056814,25588.150412,156.257507,156.257507,2.388618,4.804126,152.661135,158.86,0.0,0.053989
fast,RI3,Macro-DQN,300,1.0,5.0,786.996771,142.058433,25893.92162,156.245876,156.245876,2.508453,4.827539,152.57788,161.23,0.0,50.262144
fast,RI4,Greedy-HazardAware,300,1.0,5.0,1500.379906,269.571859,26995.156323,304.832674,304.832674,2.063796,7.136721,300.232416,168.596667,0.0,50.598686
fast,RI4,Greedy-Time-Base,300,1.0,5.0,1923.435008,336.823211,22266.279254,430.331824,430.331824,2.694338,7.900247,425.034532,140.376667,0.0,47.190178
fast,RI4,Greedy-Time-SoftPenalty,300,1.0,5.0,1499.981569,269.146887,26696.351103,306.341889,306.341889,2.028147,7.148547,301.753542,166.05,0.0,50.859785
fast,RI4,Macro-DP-Oracle,300,1.0,5.0,1424.88968,255.332231,25182.79124,292.532195,292.532195,1.841149,6.849534,288.186853,155.97,0.0,0.05459
fast,RI4,Macro-DQN,300,1.0,5.0,1435.473711,257.392769,25413.19811,293.971392,293.971392,1.900986,6.859189,289.591305,157.896667,0.0,51.135635
fast,RI5,Greedy-HazardAware,300,1.0,5.0,2146.515831,403.197917,28379.698319,359.080392,359.080392,2.591269,7.650195,353.95966,178.03,0.0,51.103338
fast,RI5,Greedy-Time-Base,300,1.0,5.0,2708.934779,500.08364,23188.710107,492.748825,492.748825,3.463663,8.138454,486.947766,145.0,0.0,49.786853
fast,RI5,Greedy-Time-SoftPenalty,300,1.0,5.0,2145.142354,402.312466,28030.811567,361.655436,361.655436,2.504232,7.733593,356.536523,175.32,0.0,51.04022
fast,RI5,Macro-DP-Oracle,300,1.0,5.0,2041.320749,382.852356,26338.456756,344.141095,344.141095,2.431327,7.242548,339.304157,162.953333,0.0,0.057672
fast,RI5,Macro-DQN,300,1.0,5.0,2054.693914,385.545535,26705.172917,345.559927,345.559927,2.459315,7.304848,340.677846,165.65,0.0,51.572986
